Epoch	SMILES	Valid	Desired	RDKit_Aggregate_TanimotoCombo	SA
17	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	1	0.904	0.982
17	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Cl)cc1	1.0	1	0.999	0.958
17	O=C(OCc1ccccc1)C1=C(O)C(=O)N(c2cc(Cl)ccc2)C1c1ccccc1	1.0	1	0.989	0.953
17	CCCC(=O)Nc1ccc(C(=O)Nc2cccc(C)c2C(=O)c2ccccc2)cc1	1.0	1	0.632	0.985
17	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Br)cc1	1.0	1	0.925	0.981
17	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnco3)cc2)cc1	1.0	1	0.863	0.971
17	Cc1nnc(SCc2ccc(C(=O)c3ccccc3)cc2)n1Cc1ccc(Br)cc1	1.0	1	0.738	0.98
17	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cccc(F)c1[BH-]	1.0	1	1.0	0.765
17	COc1nc(Br)cnc1NS(=O)(=O)c1ccc(Cl)s1	1.0	1	0.937	0.934
18	CS(=O)(=O)c1ccc(C(=O)Nc2ccccc2)cc1	1.0	1	0.656	0.994
18	O=C(O)c1ccc(CN2C(=O)c3ccccc3C23Cc3ccccc2)cc1	0.0	0	0.0	0.0
18	CC(C)c1nc2nc(N)nn2c(O)c1Cc1ccccc1Cl	1.0	1	1.0	0.928
18	O=C(O)c1c(Oc2cccc(F)c2NS(=O)(=O)c2ccc(Cl)s2)cccc1	1.0	1	0.986	0.966
18	N#Cc1ccc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.897	0.975
18	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2)C1c1ccc(C(F)(F)F)cc1	1.0	1	0.999	0.935
18	O=C(O)c1c(Oc2ccccc2NS(=O)(=O)c2cc(Cl)ccc2)cccc1	1.0	1	0.941	0.985
18	CC1CCN(C(=O)C(CCn2ccnc2)NS(=O)(=O)c2ccc(Cl)c(Cl)c2)CC1	1.0	1	0.911	0.899
18	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1OC(=O)c2ccccc2n1	1.0	1	0.991	0.9
18	O=S(=O)(Nc1c(Cl)cccc1)C1CCC1	1.0	1	0.824	0.984
18	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.83	0.975
18	Cc1cc(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3)cc2)ccc1	1.0	1	0.596	0.991
18	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.908	0.983
18	CC(=O)C1=C(O)C(=O)N(c2ccc(C(=O)c3ccccc3)cc2)C1CCO	1.0	1	0.949	0.922
18	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccccc1Cl	1.0	1	0.575	0.97
18	O=S1(=O)NC(Nc2c(Cl)c(Cl)ccc2)=Nc2c1cc(Cl)cc2O	1.0	1	0.782	0.85
18	CC(=O)C1=C(O)C(=O)N(c2cc(Cl)ccc2)C1C1CCCCC1	1.0	1	0.998	0.92
18	O=C(O)N1CCC(NS(=O)(=O)c2ccc(Cl)cc2)CC1	1.0	1	0.85	0.984
18	O=S(=O)(NCCCN1CCCC1)c1ccc(Cl)cc1N	1.0	1	0.803	0.98
18	CC(C)Oc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.884	0.977
18	N#Cc1nc2c(C#N)cccc2c2c1cccc21	0.0	0	0.0	0.0
18	O=[N+]([O-])c1c(NCO)nc2nc(Cc3ccccc3)cnn12	1.0	1	0.921	0.894
18	Cc1cc(Oc2cccc(CNC(=O)c3ccccc3)c2)ccn1	1.0	1	0.718	0.987
18	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(C(=O)Nc3ccccc3C)c3ccccc23)CC1	1.0	1	0.532	0.97
18	CC(C)(c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1)c1cocn1	1.0	1	0.71	0.924
18	C=CCOc1cc2ncc(CC=O)c3cc(C)cc2c3c2ccccc12	1.0	0	0.005	0.342
18	COc1ccc(N2C(=O)C(O)=C(C(C)=O)C2C2CCCCC2)cc1	1.0	1	0.995	0.931
18	Cc1cc(Oc2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)cc2)co1	1.0	1	0.966	0.965
18	O=C(c1cccnc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1	1.0	1	0.905	0.976
18	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1cc(F)ccc1	1.0	1	0.935	0.98
18	N#Cc1cc(S(=O)(=O)Nc2cc(Cl)ccc2Cn2ccc3ccncc32)ccc1	1.0	1	0.96	0.955
18	N#Cc1c(SCc2nc3nc(Cc4ccccc4)nn3c(O)c2)nccc1	1.0	1	0.881	0.928
18	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)cc2)cccn1	1.0	1	0.938	0.979
18	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(I)cc1	1.0	1	0.929	0.977
18	O=C(O)c1c(Oc2cnccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.966	0.978
18	CCCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(C)c1	1.0	1	0.999	0.938
18	CSc1nccn1Cc1ccc(Cl)cc1NS	1.0	1	0.805	0.918
18	COc1ccc(C(=O)Nc2cc(C)ccc2NS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)cc1	1.0	1	0.802	0.982
18	CC(=O)Nc1ccc(S(=O)(=O)NCCCN2CCCCC2)cc1	1.0	1	0.812	0.986
18	O=C(O)c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2cc(C(F)(F)F)ccc2)cc1	1.0	1	0.946	0.978
18	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(C)cc1	1.0	1	0.998	0.959
18	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(C)cc1	1.0	1	0.998	0.959
18	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.997	0.929
18	CN(C)c1ccc(C(=O)Nc2cccnc2)cc1	1.0	1	0.698	0.991
18	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)cccc2)cc1	1.0	1	0.939	0.979
18	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)cc2)cccn1	1.0	1	0.938	0.979
18	Cc1ncccc1Oc1ncc(C#N)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.941	0.953
18	CN(C)S(=O)(=O)c1ccc(Oc2ccc(F)cc2NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.924	0.979
18	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)NCCc2ccccc2)cc1	1.0	1	0.913	0.986
18	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C3CCCCC3)cc2)cc1	1.0	1	0.879	0.979
18	O=C(N1CCN(Cc2ccccc2)CC1)c1ccccc1O	1.0	1	0.782	0.992
18	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1cc(Br)ccc1	1.0	1	0.999	0.948
18	O=C(O)c1c(Oc2cnccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.966	0.978
18	COc1c2c(NS(=O)(=O)c3ccc(OC(C)C)c(Cl)c3)ncnc2n1	1.0	1	0.884	0.884
18	C=CCc1cc(OC)nc(N2CCC(NC(=O)c3ccccc3C)CC2)c1	1.0	1	0.629	0.964
18	CCCC(=O)Nc1ccc(C(=O)c2ccncc2)cc1	1.0	1	0.789	0.99
18	O=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CCOCC1	1.0	1	0.819	0.983
18	CCCCCSc1nc(N)nc(NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1	1.0	1	0.785	0.954
18	O=C(O)c1c(Oc2ncccc2NC(=O)c2ccccc2)cccc1	1.0	1	0.765	0.987
18	COc1cc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cnc1	1.0	1	0.646	0.939
18	Cc1ncccc1CNC(=O)Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1	1.0	1	0.749	0.981
18	Cc1ccc(NS(=O)(=O)c2ccc(N3C(=O)c4c(C)ccc(C)c4F)ncc3c2)cc1	1.0	0	0.005	0.52
18	COc1c(NS(=O)(=O)c2c(Cl)c(Cl)ccc2)nccn1	1.0	1	0.882	0.968
18	CC1CCN(C(=O)C(CCn2cccn2)NS(=O)(=O)c2cc(Cl)c(N)c(Cl)c2)CC1	1.0	1	0.906	0.858
18	O=C(NCCN1CCCC1)c1nn(Cc2ccc(Cl)cc2)c2c1cc(Cl)cc2	1.0	1	0.787	0.976
18	O=C(C1=C(O)C(=O)N(c2cc(Cl)ccc2)C1c1ccc(Cl)cc1)c1ccccc1	1.0	1	0.987	0.952
18	CCCCc1ccc(C(=O)N(N)S(=O)(=O)c2ccc(Cl)s2)cc1	1.0	1	0.938	0.96
18	O=S1(=O)NC(Nc2ccccc2-c2ccc(F)cc2)Cc2c1cccc2N1CCCCC1	1.0	1	0.828	0.824
18	CC(C)CC1nc2cc(Cl)ccc2n1Cc1ccccc1[IH2]	0.0	0	0.0	0.0
18	CCCc1nc2nc(Cl)cc(C(=O)c3cc(C)ccc3)c2cc1OC	1.0	1	0.902	0.951
18	Cc1c(Cl)cccc1NS(=O)(=O)c1ccc(-c2cocc2)cc1	1.0	1	0.912	0.979
18	CNS(=O)(=O)c1ccc(CNC(=O)c2cccc(C)c2)cc1	1.0	1	0.784	0.99
18	CCC(=O)C1=C(O)C(=O)N(c2cc(OC)ccc2)C1C1CCCCC1	1.0	1	0.996	0.906
18	O=S(=O)(NCCCN1CCCC1)c1ccc(Cl)cc1	1.0	1	0.879	0.989
18	CC(C)(C)n1nccn1	1.0	0	0.186	0.844
18	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2F)C1c1ccc(Br)cc1	1.0	1	0.998	0.925
18	CC(=O)C1=C(O)C(=O)N(c2cc(F)ccc2)C1C1CCCCC1	1.0	1	0.998	0.917
18	N#Cc1cccnc1C(=O)c1ccc(Oc2ccccc2)cc1	1.0	1	0.746	0.983
18	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc(C(F)(F)F)c1	1.0	1	0.923	0.958
18	COc1nc(CO)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	0.916	0.952
18	COc1ccc(C(=O)NCCN2CCCCC2)cc1Cl	1.0	1	0.83	0.99
18	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(OCc3c(C)cccc3)c3c2cccc3)CC1	1.0	1	0.594	0.969
18	O=S(=O)(NCCCN1CCCC1)c1ccc(Cl)cc1Cl	1.0	1	0.803	0.983
18	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2)C1C1CCCCC1	1.0	1	0.905	0.919
18	O=C(NCCN1CCCC1)c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1	1.0	0	0.005	0.971
18	CCCn1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	1	0.885	0.958
18	CC(=O)NCc1ccc(C(=O)c2ccccc2)cc1	1.0	1	0.824	0.993
18	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2F)C1c1ccc(C#N)cc1	1.0	1	0.998	0.918
18	COc1c(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cccc1	1.0	1	0.639	0.959
18	CCCc1nc2nc(N)nn2c(O)c1Cc1cccc(OC)c1	1.0	1	1.0	0.94
18	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccn1	1.0	1	0.897	0.972
18	CC(=O)C1=C(O)C(=O)N(c2ccc(C(F)(F)F)cc2)C1C1CCCCC1	1.0	1	0.991	0.907
18	Cc1nc(C(=O)c2c(F)cccc2)c(=O)oc1	1.0	1	0.814	0.957
18	O=C(Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1)c1ccccc1	1.0	1	0.614	0.99
18	COc1c2c(O)cccc2cc1Cc1ccc(OC)cc1	0.0	0	0.0	0.0
18	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(C)cc1	1.0	1	0.998	0.959
18	O=C(O)c1c(Oc2ccccc2NS(=O)(=O)c2ccc(Cl)s2)cccc1	1.0	1	0.942	0.978
18	Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)NC3CCCCC3)cc2)cc1	1.0	1	0.547	0.987
18	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.972	0.984
18	O=C(O)c1c(Oc2ncccc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cccc1	1.0	1	0.921	0.966
19	CC(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.83	0.979
19	Nc1nn2c(O)c(Cc3ccc(F)c(F)c3)c(C3CCCC3)nc2n1	1.0	1	0.997	0.914
19	CC1CCN(C(=O)c2ccccc2)C(=O)C1	1.0	1	0.898	0.965
19	Oc1cc(CSc2ccccc2)nc2nc(Cc3ccccc3)nn12	1.0	1	0.951	0.961
19	Cc1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1O	1.0	1	0.683	0.988
19	Oc1c(Cc2cccc(Cl)c2)cccc1N1CCC(NS(=O)(=O)c2ccc(Cl)cc2)CC1	1.0	1	0.581	0.968
19	CCCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	1.0	0.937
19	Oc1cc(CSc2cccc(C(F)(F)F)c2)nc2nc(Cc3ccccc3)nn12	1.0	1	0.962	0.941
19	COc1ncc(Cl)nc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	0.91	0.955
19	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(C(=O)O)c1	1.0	1	0.962	0.977
19	Cc1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)s2)cccc1	1.0	1	0.965	0.978
19	CN(C)C(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.837	0.971
19	Cc1ccc(N2C(=O)C(O)=C(C(=O)C3CC3)C2C2CCCCC2)cc1	1.0	1	0.996	0.914
19	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2F)C1c1cc(Cl)ccc1	1.0	1	0.998	0.931
19	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cncc(C)c3)cc2)cc1	1.0	1	0.838	0.975
19	O=C(NCC=C1OC(C(=O)O)CC1)c1cc(I)ccc1	1.0	1	0.848	0.784
19	COc1cc(Oc2c(Cl)cc(Cl)cc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccn1	1.0	1	0.964	0.959
19	COc1nc(OC)c(NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.83	0.981
19	COc1cccc(COc2ccc(-n3c(C)ccc3C)cc2)c1	1.0	1	0.846	0.987
19	COCc1c(-c2ncc(C)nc2NS(=O)(=O)c2ccc(C3(C)CCCOC3)cc2)cccc1	1.0	1	0.843	0.803
19	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	1	0.898	0.978
19	CCCCCc1ccc(COc2ccc(C)cc2CNS(=O)(=O)c2ccc(C)cc2)cc1	1.0	1	0.811	0.981
19	CNc1ncc(Br)cc1S(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.878	0.973
19	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	1.0	1	0.597	0.973
19	COc1ccncc1Oc1ccc(C(F)(F)F)cc1NS(=O)(=O)c1c(C)cccc1	1.0	1	0.984	0.967
19	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnccc2)cc1	1.0	1	0.844	0.975
19	Cc1nc(C)nn1C(=O)c1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.916	0.959
19	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NCCN(C)C)cc2)cccc1O	1.0	1	0.673	0.981
19	Nc1nn2c(O)c(Cc3cccc(C(F)(F)F)c3)c(C3CC3)nc2n1	1.0	1	1.0	0.912
19	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Br)cc1	1.0	1	0.999	0.953
19	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)O)cc2)cc1	1.0	1	0.882	0.968
19	COc1nc(F)c(F)nc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.912	0.943
19	Cc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2Cn2cc(C)cn2)cc1	1.0	1	0.932	0.976
19	COc1ccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(O)cccc32)cc1	1.0	1	0.794	0.955
19	O=[N+]([O-])c1c(Oc2ccc(F)cc2NS(=O)(=O)c2ccc(Cl)cc2)c(Nc2ccccc2)ccc1	1.0	1	0.686	0.966
19	Clc1cc(N2CC3CNCC32)cc(Br)c1	1.0	1	0.778	0.736
19	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.927	0.983
19	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.972	0.984
19	O=S(=O)(NCCCN1CCCCC1)c1ccc(Cl)cc1	1.0	1	0.843	0.988
19	COc1ccc(C(=O)C(C)(C)c2cccc(C(=O)c3ccccc3)c2)cc1	1.0	1	0.895	0.983
19	O=C(O)c1c(S(=O)(=O)c2cccc3ccccc23)cccc1	1.0	1	0.801	0.986
19	CSc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)cc1	1.0	1	0.871	0.963
19	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1ccc(Cl)c(Cl)c1	1.0	1	0.92	0.951
19	Cc1c(F)c(Oc2ccc(C(=O)NCCN3CCCC3)cc2)ccc1	1.0	1	0.711	0.984
19	CC(=O)C1=C(O)C(=O)N(Cc2ccccn2)c2ccc(F)cc21	1.0	1	0.931	0.965
19	Cc1cc(CN2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)ccc1	1.0	1	0.607	0.959
19	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1ccccc1	1.0	1	0.91	0.963
19	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.972	0.984
19	CCCn1c(S(=O)(=O)N2CCC(Nc3ccc(C)cc3)CC2)cccc1	0.0	0	0.0	0.0
19	O=C(O)c1c(Oc2cnccc2NS(=O)(=O)c2cc(Cl)ccc2)cccc1	1.0	1	0.95	0.975
19	Cc1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1	1.0	1	0.541	0.991
19	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2cnccc2)cc1	1.0	1	0.902	0.978
19	O=C(O)c1c(Oc2cnccc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	1	0.939	0.972
19	CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccccn2)cc1	1.0	1	0.751	0.979
19	COc1c(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)c(C)ccn1	1.0	1	0.625	0.923
19	O=C(NS(=O)(=O)c1ccccc1Cl)c1cc(C(F)(F)F)ccc1F	1.0	1	0.766	0.979
19	Cc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2Cn2cccn2)cc1	1.0	1	0.899	0.979
19	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C#N)cc1	1.0	1	0.914	0.977
19	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nc(O)[nH]2Cl	0.0	0	0.0	0.0
19	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(F)cc2C(=O)c2ccncc2)cc1	1.0	1	0.895	0.979
19	O=S(=O)(NCCS)c1ccccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.847	0.974
19	COc1nc(O)cc(C)n1	1.0	1	0.503	0.946
19	Oc1cc(CSc2ccccn2)nc2nc(Cc3ccccc3)nn12	1.0	1	0.941	0.946
19	O=S(=O)(NC1CCN(Cc2ccc3cc(F)ccc3n2)CC1)c1ccccn1	1.0	1	0.739	0.963
19	O=S(=O)(Nc1cc(C(F)(F)F)ccc1)C1CCC1	1.0	1	0.809	0.978
19	Cc1cccc(N2C(=O)c3c(C)c(C)ccc3C2=O)c1	1.0	1	0.856	0.982
19	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(C#N)cc1	1.0	1	0.998	0.943
19	CNc1nc(Cc2ccc(F)cc2)nc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1	1.0	1	0.813	0.963
19	CN(C)c1ccc(Nc2ncc3cc(Br)ccc3n2)cc1	1.0	1	0.903	0.98
19	CCCCCc1ccc(C(=O)NCc2ccccc2)cc1	1.0	1	0.753	0.994
19	Oc1cc(CSc2cccc(C(F)(F)F)c2)nc2nc(Cc3ccccc3)nn12	1.0	1	0.962	0.941
19	O=S(=O)(Nc1cc(C(F)(F)F)ccc1)C1CCNCC1	1.0	1	0.882	0.965
19	O=C(c1cn(Cc2ccc(Cl)cc2)cc1)c1cnccn1	1.0	1	0.918	0.966
19	O=C(O)c1c(Oc2c(Cl)cc(F)cc2NS(=O)(=O)c2cc(C(C)(C)C)ccc2)cccc1	1.0	1	0.93	0.966
19	Cn1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.901	0.972
19	COc1nn(CC(=O)O)c2ccccc12	1.0	1	0.636	0.977
19	O=C(NS(=O)(=O)c1ccc(C(F)(F)F)cc1)N1CCOCC1	1.0	1	0.822	0.977
19	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc(Cl)c1	1.0	1	0.904	0.966
19	O=C(NCCN1CCCCCC1)c1nc(Cl)ccc1Oc1cc(Cl)ccc1Cl	1.0	1	0.763	0.968
19	O=C(O)c1c(Oc2ncncc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.923	0.972
19	COc1cccc2c1c(NS(=O)(=O)c1cc(Cl)ccc1)nn2Cc1cccc(CO)c1	1.0	1	0.788	0.963
19	CC1(c2ccc(S(=O)(=O)c3ccccc3CC(F)(F)F)cc2)OCCO1	1.0	1	0.882	0.936
19	O=C(O)c1c(Oc2ccc(F)cc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.971	0.983
19	COc1cc(Oc2ccc(C(=O)NCCN3CCCCC3)cc2)ccc1	1.0	1	0.661	0.988
19	Cc1nc(Nc2ncc(C(=O)NO)cn2)ccc1Cl	1.0	1	0.948	0.949
19	Oc1c(C(c2ccccc2)C2CCCCC2)cccc1	1.0	1	0.96	0.96
19	Cc1cc(Oc2c(Br)cc(CC(=O)O)cc2)c(C(=O)c2ccncc2)cc1	1.0	1	0.882	0.973
19	CC1CCN(C(=O)C(CCn2cccc2C#N)CC2CC2)CC1	1.0	1	0.881	0.834
19	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)C)cc2)ccc1	1.0	1	0.9	0.98
19	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(=O)C4CC4)CC3)c3c2cccc3)cccc1	1.0	1	0.552	0.97
19	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.997	0.929
19	O=C(c1cccnc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(N2CCCCC2)cc1	1.0	1	0.828	0.976
19	COc1ccc(-c2cc(Nc3c(C)cccc3C)c(N)[nH]2)cc1	1.0	1	0.755	0.969
19	Cc1ccc(C(=O)Cn2nc(C)cc2C)cc1	1.0	1	0.862	0.987
19	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccccc1	1.0	1	0.874	0.973
19	O=C(O)c1c(Oc2c(Cl)cccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.963	0.98
19	Cc1nn(Cc2ccc(Cl)cc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c(C)c1	1.0	1	0.96	0.97
19	O=C(O)c1cc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc1	1.0	1	0.923	0.97
19	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	1	0.898	0.978
19	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2c[n+]([O-])c(C)cn2)cc1	1.0	1	0.784	0.927
20	CC(=O)C(=O)NS(=O)(=O)c1ccc(Cl)cc1O	1.0	1	0.82	0.957
20	CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	1	0.872	0.978
20	COc1cc(C(=O)Nc2ccc(C)cc2)c(OC)cc1	1.0	1	0.737	0.994
20	O=C(O)c1cc2cc(Cl)ccc2n1Cc1cc(Cl)ccc1	1.0	1	0.9	0.983
20	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cc(Br)cc(Br)c1	1.0	1	1.0	0.884
20	O=[N+]([O-])c1ccc(CNS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.76	0.989
20	O=C(NCCO)c1ccccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.835	0.964
20	Cc1c(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cccc1	1.0	1	0.683	0.96
20	O=C(O)c1cc(Oc2ncc(Cl)cc2NS(=O)(=O)c2cc(F)ccc2)c(O)cc1	1.0	1	0.842	0.966
20	O=C(NCCc1c(-c3ccccc3)noc2c1)c1ccccc1O	0.0	0	0.0	0.0
20	Oc1cc(CSc2ccc(F)cc2)nc2nc(Cc3ccccc3)nn12	1.0	1	0.944	0.956
20	O=S(=O)(Nc1cc(Cl)ccc1Cn1cncn1)c1cccc(Cl)c1	1.0	1	0.916	0.972
20	COc1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	1	0.911	0.981
