Epoch	SMILES	Valid	Desired	ROCS	SA
28	CCOC(=O)c1c(NC(=O)Cc2ccccc2)sc2ccccc12	1.0	1	0.546	0.986
28	O=C(Nc1ccc(OCCN2CCCCC2)cc1)c1ccccc1	1.0	1	0.494	0.992
28	O=C(NO)c1cccc(C(=O)c2ccccc2)c1	1.0	1	0.436	0.991
28	Cc1ccccc1NC(=O)COc1ccc(Cl)cc1Cl	1.0	1	0.427	0.993
28	O=C(CCCCCCc1ccccc1)c1cccc(C(=O)O)c1	1.0	0	0.0	0.99
28	Cc1ccc(-c2csc(NC(=O)Cc3ccccc3Cl)c2)cc1	1.0	1	0.585	0.979
28	CN(C)c1cccc(C(=O)Nc2ccccc2CO)c1	1.0	1	0.399	0.989
29	NC(=O)c1ccc2c(c1)C(=O)C(Cc1ccccc1)O2	1.0	1	0.547	0.946
29	COc1ccccc1COc1cc(Cl)ccc1Cl	1.0	1	0.448	0.991
29	O=C(NCc1ccccc1Br)c1ccc(N=N2CCOCC2)cc1	0.0	0	0.0	0.0
29	O=C(Nc1ccccc1)OCC#CCn1ccnc1	1.0	0	0.0	0.958
29	COc1cc(OC)cc(C(=O)Nc2ccccc2C(=O)NCc2cc(Cl)ccc2OC)c1	1.0	1	0.393	0.982
29	COc1ccc(C(=O)NNC(=O)CCc2ccccc2)cc1	1.0	1	0.468	0.992
29	Nc1ccccc1CNc1ccc([N+](=O)[O-])cc1	1.0	1	0.358	0.988
29	O=C(O)CCCCCC(=O)Nc1ccccc1CO	1.0	1	0.499	0.989
29	Cc1ccccc1CN(C)C(=O)c1ccc(Cl)cc1	1.0	1	0.365	0.992
29	CCCC(=O)NCCc1ccc(Cl)cc1	1.0	1	0.505	0.993
29	O=C(COc1ccccc1-c1ccccc1)c1ccccc1	1.0	1	0.354	0.993
29	O=[N+]([O-])c1ccc(NCc2ccc(Cl)c(Cl)c2)cc1	1.0	1	0.53	0.989
29	Cc1cccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)c1	1.0	1	0.511	0.981
29	O=C(CN1CCN(Cc2ccccc2)CC1)NO	1.0	1	0.504	0.99
29	CC(=O)c1ccc(-c2ccc(N3CC(C)OC(C)C3)cc2)cn1	1.0	1	0.526	0.901
29	COc1ccccc1C(=O)Nc1cccc(-n2cc(-c3ccccc3)nn2)c1	1.0	1	0.553	0.984
29	O=C(NC(C(=O)c1ccccc1)c1ccccc1)c1ccc2ccccc2c1	1.0	1	0.479	0.97
29	Cc1c(C(=O)Nc2ccc(Cl)cc2)nc(-c2ccccc2)c[n+]1[O-]	1.0	1	0.51	0.966
29	CCNC(=O)c1cc(OCC)c2cc(Cl)ccc2n1	1.0	1	0.445	0.983
29	CNCCc1ccc(Cl)cc1Cl	1.0	1	0.501	0.987
29	CCOc1ccc(NC(=O)CCn2c(=O)oc3ccccc32)cc1	1.0	0	0.323	0.986
29	O=C(Nc1ccccc1)C(C(=O)c1ccccc1)c1ccccc1	1.0	1	0.525	0.975
29	Nc1c(Cl)cc(Cl)cc1C#N	1.0	1	0.547	0.967
29	Nc1cccc(-c2ccccc2)c1	1.0	0	0.307	0.995
29	CNC(=O)Nc1ccc(Cl)c(Cl)c1	1.0	1	0.411	0.991
29	c1ccc(CCCNCCCOc2ccccc2)cc1	1.0	0	0.315	0.993
29	O=C(CN(C(=O)c1ccccc1F)c1ccc(Cl)c(Cl)c1)c1ccccc1	1.0	0	0.334	0.981
29	Nc1nc2ccccc2s1	1.0	1	0.508	0.987
29	Cc1cccnc1-c1ccc(Cl)cc1Cl	1.0	0	0.329	0.988
29	O=C(c1ccc(Cl)cc1)C1CCN(Cc2ccccc2)CC1	1.0	1	0.445	0.992
29	NCCCCNc1ccnc2ccoc12	1.0	1	0.488	0.945
29	O=C(Nc1ccccc1C(=O)Nc1cccc(F)c1)c1ccccc1	1.0	1	0.353	0.993
29	O=C(NCC(=O)N1CCCCCCC1)c1ccc(Cl)cc1Cl	1.0	1	0.456	0.987
29	COc1ccc(-c2ccc(O)c(S(=O)(=O)O)c2)cc1	1.0	1	0.41	0.987
29	CCOc1cc(OCC)cc2c1ccc1ccc(Cl)cc12	1.0	1	0.472	0.985
29	CCCCCC(NC(=O)c1ccc(OC)cc1)C(C)C	1.0	1	0.471	0.973
29	O=C(Oc1cccc(-c2ccccc2)c1)Oc1ccccc1	1.0	1	0.399	0.991
29	O=C(Nc1cccc(F)c1)c1ccc(Cl)cc1	1.0	1	0.427	0.995
29	CCc1ccccc1NC(=O)c1cccc(OCCC(C)C)c1	1.0	1	0.438	0.989
29	COc1ccccc1NC(=O)c1ccccc1C	1.0	1	0.411	0.995
29	COc1ccccc1CNC(=O)CNC(=O)c1ccccc1	1.0	1	0.445	0.993
29	CN(C)C(=O)CCc1ccc(S(=O)(=O)Nc2ccccc2)cc1	1.0	1	0.42	0.989
29	CCC(=O)NCCCc1ccc(Cl)c(Cl)c1	1.0	1	0.444	0.989
29	CC(=O)c1ccccc1	1.0	1	0.355	0.997
29	Cc1cccc(OCCc2cccc(C)c2)c1	1.0	0	0.279	0.993
29	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(Cl)cc1	1.0	1	0.405	0.973
29	Cc1ccccc1C(=O)Nc1ccc(Cl)cc1	1.0	1	0.442	0.995
29	CCC(=O)Nc1cccc(C(=O)Nc2ccc(Cl)cc2C(=O)c2ccccc2)c1	1.0	1	0.437	0.987
29	COc1ccc(NC(=O)CCC(NS(=O)(=O)c2ccc(Cl)cc2)c2cccc(Br)c2)cc1	1.0	1	0.483	0.949
29	COc1cccc(-c2cc(NC(C)=O)nc(-c3ccc4c(c3)OCO4)c2)c1	1.0	1	0.478	0.974
29	COc1ccccc1N1CC(=O)N(c2ccc(Cl)cc2)C1=O	1.0	1	0.52	0.981
29	O=C(NCc1ccc(Cl)cc1Cl)c1ccc(OC(F)(F)F)cc1	1.0	1	0.566	0.987
29	O=C(NCc1ccccc1)c1cccc([N+](=O)[O-])c1	1.0	1	0.475	0.993
29	Nc1cccc(Cl)c1	1.0	1	0.459	0.992
29	O=C(CNC(=O)c1ccco1)c1ccccc1Cl	1.0	0	0.261	0.985
29	O=C(COC(=O)c1ccccc1)c1ccccc1	1.0	1	0.487	0.995
29	O=C(c1cccc(Cl)c1)Nc1cccc(CCN2CCCCC2)n1	1.0	1	0.457	0.983
29	O=C(NS(=O)(=O)c1ccc(Cl)cc1)NC1CCCCCC1	1.0	1	0.382	0.985
29	COc1cccc(CNC(=O)c2cccc(Cl)c2)c1	1.0	1	0.482	0.994
29	CCCC(=O)NCCc1ccc(OC)cc1	1.0	1	0.45	0.993
30	O=C(c1ccccc1)c1cccc(Cl)c1Cl	1.0	1	0.459	0.993
30	O=C(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)c1cccc2[nH]ccc12	1.0	1	0.509	0.983
30	Cc1ccccc1CNC(=O)Cc1cccc[n+]1[O-]	1.0	1	0.45	0.965
30	O=C(Nc1cc(S(=O)(=O)Nc2ccccc2)ccc1)c1ccc(-c2ccccc2)cc1	1.0	1	0.431	0.989
30	CCOC1(c2ccccc2)c2ccccc2CN1	1.0	1	0.453	0.874
30	COc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1	1.0	1	0.543	0.988
30	CCCCNC(=O)CNCCCC	1.0	0	0.262	0.988
30	COC(=O)COc1ccccc1C(=O)Nc1ccc(Cl)cc1	1.0	1	0.536	0.992
30	CC(C)c1nc2cc(C(=O)NCc3ccccc3Cl)ccc2cc1	1.0	1	0.52	0.983
30	O=C(NCCc1ccccc1)c1ccccc1[N+](=O)[O-]	1.0	1	0.472	0.992
30	Cc1ccc(N(c2ccccc2)c2ccccc2)cc1	1.0	1	0.446	0.993
30	CC(CO)Nc1cc(-c2ccccc2)ncc1S(=O)(=O)c1ccccc1	1.0	1	0.548	0.934
30	Cc1ccc(OCCCCN2CCCCC2)cc1	1.0	1	0.421	0.992
30	COc1cccc(-c2ccc(Cl)cc2)c1	1.0	1	0.447	0.996
30	Cc1ccccc1C(=O)Nc1ccccc1Cl	1.0	1	0.44	0.995
30	Cc1ccccc1Oc1ccc(Cl)cc1	1.0	1	0.438	0.995
30	CCCCN(C)CC(O)C(c1ccc(Cl)cc1)c1ccc(O)cc1	1.0	1	0.511	0.89
30	O=C(COc1cccc(OCc2ccccc2)c1)OCC1CC1	1.0	1	0.369	0.988
30	CCC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1	1.0	1	0.527	0.993
30	Cc1ccccc1C(=O)Nc1ccc(OCc2ccccn2)cc1	1.0	1	0.414	0.991
30	Cc1ccccc1S(=O)(=O)NC(=O)OCC(CCc1ccccc1)C(=O)CCCc1ccccc1	1.0	1	0.389	0.913
30	COc1cccc(-c2cnc3ccc(Cl)cn23)c1	1.0	1	0.509	0.98
30	O=C(CN1CCN(c2ccccc2)c2ccccc2O1)N1	0.0	0	0.0	0.0
30	COc1ccc(Cl)c(C(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)c1	1.0	0	0.0	0.983
30	CCc1ccccc1NS(=O)(=O)c1cccc(C)c1	1.0	1	0.541	0.99
30	CCCNCc1ccccc1	1.0	1	0.526	0.996
30	CC(C)C(=O)Nc1ccc(Cl)cc1	1.0	0	0.311	0.995
30	Cc1ncccc1CNC(=O)c1cc(C2COc3ccccc3O2)ccc1O	1.0	0	0.317	0.914
30	COc1ccc(-c2nc3cccnc3[nH]2)cc1	1.0	1	0.462	0.983
30	CNc1ccc(-c2ccc(OC(C)C)cc2)cc1F	1.0	1	0.534	0.987
30	Cc1ccc(-n2nncc2-c2ccccc2)cc1	1.0	1	0.473	0.986
30	COC(=O)c1ccc(NC(=O)c2ccccn2)cc1	1.0	1	0.505	0.992
30	Cc1ccccc1NC(=O)c1ccccc1Cl	1.0	1	0.478	0.995
30	CC(=O)c1ccc(NC(=O)c2ccccc2C)cc1	1.0	1	0.451	0.994
30	Nc1ccccc1C(=O)c1cccc(Cl)c1	1.0	1	0.438	0.991
30	O=C(NCCc1ccccc1)c1cccc(Cl)c1	1.0	1	0.503	0.995
30	COc1ccccc1NC(=O)COc1ccccc1Cl	1.0	1	0.419	0.993
30	CCN(CCN(C)C)C(=O)c1cccc(OC2CCN(Cc3ccccc3)CC2)c1	1.0	1	0.452	0.976
30	CCOc1ccc(NC(=O)CN(c2ccccc2C)CCC)cc1	1.0	1	0.457	0.986
30	COc1cc(CN2C(=O)c3c(Cl)ccc(Cl)c3C2=O)ccc1O	1.0	1	0.465	0.973
30	COc1ccccc1SCC(=O)Nc1ccc(Cl)cc1	1.0	1	0.582	0.991
30	Cc1ccccc1OCCCc1nnc(-c2ccccc2)o1	1.0	1	0.45	0.987
30	Cc1ccc(C(=O)c2cn(CCCCNCCCCCCCCCCCCCCCNCc3ccc(C)cc3)c2)cc1	0.0	0	0.0	0.0
30	O=C(O)c1ccccc1OCc1ccccc1Cl	1.0	1	0.507	0.993
30	O=C(NCc1ccc(F)cc1)c1cccc(Cl)c1Cl	1.0	0	0.0	0.991
30	COc1cccc(OC)c1OCC(=O)Nc1ccccc1C	1.0	1	0.423	0.991
30	CCCCc1c(Oc2ccccc2)cccc1OCc1ccccc1	1.0	1	0.477	0.989
30	O=C(Nc1ccccc1)c1ccc(C(=O)Nc2ccccc2)cc1	1.0	1	0.498	0.996
30	O=C(Nc1ccccc1)c1ccc2ccccc2c(F)c1	0.0	0	0.0	0.0
30	O=C(NCCNC(=O)c1ccccc1Br)c1ccccc1	1.0	1	0.446	0.992
30	COc1ccc(NC(=O)Cc2ccccc2C(=O)c2ccccc2)cc1	1.0	1	0.427	0.99
30	CN(C)c1ccccc1	1.0	0	0.0	0.996
30	CCCN(c1nccc(-c2ccc(Cl)cc2)c1)c1cc(C)ccc1OC	1.0	1	0.434	0.97
30	c1ccc(-c2cccc(Nc3nccc(-c4ccccn4)c3)c2)cc1	1.0	1	0.533	0.985
30	CCOc1ccc(NC(=O)CCNC(=O)c2ccccc2)cc1	1.0	0	0.259	0.993
30	COc1cccc(OCCNS(=O)(=O)c2cccc(Cl)c2)c1	1.0	1	0.468	0.988
30	COc1c(Cl)cc(Cl)cc1Cl	1.0	1	0.488	0.99
30	O=C(NCCc1ccccc1)c1ccccc1CN1CCCCC1	1.0	1	0.431	0.99
30	COc1ccccc1C(=O)NC(=S)Nc1cccc2ccccc12	1.0	1	0.407	0.989
30	CC(=O)Nc1cc(-c2ccc(F)cc2)ccc1OCc1ccccc1	1.0	0	0.281	0.99
31	COc1ccc(-c2nc(=O)n(-c3cccc(C)c3)c(=O)c3ccccc23)cc1	1.0	1	0.603	0.981
31	Cc1ccccc1C(=O)Nc1ccc(Br)cc1	1.0	1	0.429	0.995
31	CCOc1ccc(NC(=O)C2CCCN(c3ccccc3)C2)cc1	1.0	1	0.424	0.977
31	Nc1ccc(C(=O)NNC(=O)c2cccc(Br)c2)cc1	1.0	1	0.428	0.989
31	CCOc1cccc(F)c1Oc1cccc2oc(CC)cc12	1.0	1	0.487	0.97
31	Nc1ccccc1NC(=O)c1ccc(C(=O)Nc2ccccc2)cc1	1.0	1	0.406	0.993
31	O=C(NCCNC(=O)c1ccco1)c1ccccc1	1.0	1	0.476	0.991
31	O=C(NCc1ccccc1)c1ccccc1C(=O)c1ccccc1	1.0	1	0.584	0.993
31	Cc1cc(C)cc(SCCC(=O)c2ccccc2)c1	1.0	1	0.454	0.985
31	COc1ccc(-c2ccc(C(=O)O)cc2)cc1	1.0	1	0.49	0.995
31	O=C(NO)c1ccc(-c2cc(Cl)ccc2OCC(F)(F)F)cc1	1.0	1	0.519	0.979
31	O=C(COC(=O)CSc1ccc2ccccc2c1)Nc1ccccc1	1.0	1	0.404	0.988
31	CCOc1cccc(C(=O)Nc2cccc(NC(=O)c3cccc(F)c3)c2)c1	1.0	1	0.396	0.99
31	Cc1nc(CS(=O)(=O)c2ccco2)ccc1CC(O)c1ccccc1	1.0	1	0.464	0.866
31	CCCCNc1cc(-c2nc3ccccn3c2C(=O)c2ccccc2)cc(C)c1	1.0	1	0.609	0.966
31	COc1ccc(C(=O)Nc2cccc(C(C)=O)c2)cc1	1.0	1	0.45	0.994
31	COc1ccc(F)cc1-c1ccc(C(=O)Nc2ccccc2C(=O)c2ccccc2)cc1	1.0	1	0.483	0.986
31	CCCC(=O)Nc1nc2ccc(Cl)cc2s1	1.0	1	0.463	0.986
31	CCc1ccc(CN(Cc2ccc(Cl)cc2)CC(=O)N2CCCC2)cc1	1.0	1	0.497	0.985
31	COc1ccccc1-c1ccccc1F	1.0	1	0.439	0.995
31	COc1ccc(-c2ccc(C(N)=O)cc2)cc1	1.0	1	0.484	0.995
31	O=C(NCc1ccccc1Br)c1ccc(F)cc1	1.0	1	0.473	0.993
31	COc1cccc(NC(=O)Nc2ccc(Cl)cc2Cl)c1	1.0	1	0.437	0.992
31	O=C(Nc1cccnc1)c1cccc(Cl)c1Cl	1.0	1	0.482	0.989
31	Cc1ccccc1C=Cc1ccccc1[N+](=O)[O-]	1.0	1	0.449	0.985
31	O=C(COCCc1ccccc1)NNC(=O)NCCCc1ccccc1	1.0	0	0.312	0.984
31	COc1ccccc1N1C(=O)c2ccccc2C1=O	1.0	1	0.577	0.991
31	O=C(Nc1ccccc1Br)c1ccccc1	1.0	1	0.421	0.995
31	CCOC(=O)c1ccccc1NC(=O)c1ccc(OCC(C)C)cc1	1.0	1	0.461	0.99
31	Cc1ccccc1CNc1cnccc1C(N)=O	1.0	1	0.466	0.982
31	O=C(O)c1ccccc1-c1ccc(Cl)cc1Cl	1.0	1	0.467	0.992
31	O=C(NCc1ccccc1)c1ccccc1	1.0	1	0.461	0.997
31	CCCN(CC)c1ccc(Cl)cc1	1.0	0	0.335	0.99
31	Cc1cc(C(=O)Nc2cccc(Cl)c2)ccc1CN	1.0	1	0.439	0.99
31	COc1ccccc1CCNC(=O)c1ccccc1	1.0	1	0.465	0.994
31	COc1ccccc1-c1ccnc(-c2cccc(O)c2)c1	1.0	1	0.537	0.987
31	COc1cccc(-c2cccc(NC(=O)Nc3ccccc3C)c2)c1	1.0	1	0.445	0.991
31	O=C(Nc1ccc(Cl)cc1)c1cccnc1	1.0	1	0.479	0.994
31	O=C(C(=O)N1CCC(NCc2ccccc2)CC1)c1cccc2ccccc12	1.0	1	0.471	0.981
31	COc1ccc(CNC(=O)CNCc2cccs2)c1	0.0	0	0.0	0.0
31	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)c(C)c2)cc1	1.0	0	0.0	0.983
31	Brc1ccccc1-c1cc2ccccc2s1	1.0	1	0.526	0.985
31	CN(C)CCCc1ccccc1	1.0	1	0.486	0.995
31	Nc1ccccc1C(=O)Nc1ccc(Cl)cc1F	1.0	0	0.311	0.991
31	O=C(CN(C(=O)c1cccc(Cl)c1)c1cccc2ccccc12)N1CCOCC1	1.0	1	0.499	0.975
31	Oc1cc(C(O)N(Cc2ccccc2)c2ccccc2)cnn1	1.0	1	0.537	0.856
31	Nc1ccc(C(=O)Nc2sc(=O)c(Br)c(CP(=O)(O)O)c2)cc1	1.0	1	0.594	0.892
31	COc1ccc(N(C)c2ccc3cc(C(=O)c4ccccn4)ccc3c2)cc1	1.0	1	0.476	0.976
31	Cc1ccc(C(=O)NCCNC(=O)c2ccccn2)cc1	1.0	1	0.501	0.99
31	CNC(=O)c1ncccc1NC=C(C#N)C1CCCCC1	1.0	1	0.475	0.911
31	O=C(Nc1ccc(O)cc1)c1cc(Cl)c(Cl)c(Cl)c1	1.0	1	0.488	0.987
31	Cc1ccccc1NC(=O)c1cc(Cl)ccc1Cl	1.0	1	0.453	0.994
31	Oc1ccc(-c2cccnc2)cc1	1.0	1	0.445	0.992
31	O=C(NCCc1ccccc1)c1ccc(O)cc1	1.0	1	0.418	0.994
31	Cc1ccccc1-c1cc(Cl)cc2nc(-c3ccc(Cl)cc3)ccc12	1.0	1	0.469	0.985
31	C(=Cc1cc(-c2ccccc2)ccc1[N+](=O)[O-])C(=O)c1ccccc1	1.0	1	0.534	0.985
31	O=C(Nc1cc(Br)ccc1NCc1ccc(C(F)(F)F)cc1)c1ccccc1	1.0	1	0.462	0.984
31	O=C(Nc1cccc(Cl)c1)c1cc(-c2cccc(C(=O)O)c2)ccc1F	1.0	1	0.41	0.988
31	O=C(c1cccc(Cl)c1)N1CCCCC1	1.0	1	0.411	0.993
31	O=C(NCCc1ccccc1)c1ccc([N+](=O)[O-])cc1	1.0	1	0.464	0.993
32	O=C(Nc1ccccc1)c1ccc(B(O)O)cc1	1.0	1	0.437	0.987
32	O=C(O)c1ccccc1-c1ccccc1	1.0	1	0.441	0.996
32	O=C(CCNC(=O)Cc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl	1.0	1	0.494	0.987
32	CCCCC(OC(=O)C=Cc1ccccc1)CCC	1.0	1	0.369	0.955
32	CC(=O)c1ccc(Oc2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)c3cccnc3)cc2)cc1	1.0	1	0.513	0.979
32	O=C(O)c1cc(Cl)ccc1O	1.0	1	0.352	0.992
32	CCNc1ccc(NS(=O)(=O)c2cccc(Cl)c2)cc1	1.0	1	0.45	0.989
32	COc1cccc(C(=O)NCCCN2CCCCC2)c1	1.0	1	0.418	0.991
32	CC(=O)NC(C)c1ccccc1	1.0	0	0.336	0.986
32	Nc1ccccc1NC(=O)c1ccc(C#Cc2ccccc2)cc1	1.0	1	0.354	0.987
32	O=C(O)c1cccc(-c2ccccc2)c1	1.0	1	0.451	0.996
32	COc1cccc(COc2nc(NCCCn3ccnc3)ccc2-c2ccc(Br)cc2)c1	1.0	1	0.414	0.959
32	CCCCCCCC(=O)OC1C(=O)C2(C=C(C)C(=O)OC)Oc3ccccc3C21	1.0	1	0.527	0.52
32	O=C(Nc1cc(Cl)ccc1Br)c1ccc(Cl)c(Cl)c1	1.0	1	0.447	0.99
32	O=C(O)c1cccc(Cc2cccc(Cl)c2)c1	1.0	1	0.482	0.992
32	Nc1ccccc1-c1cccnc1	1.0	1	0.427	0.99
32	O=C(NN=Cc1ccc(O)c(C(=O)O)c1)c1ccc(F)cc1	1.0	1	0.395	0.984
32	O=C(NCCN1CCCCC1)c1ccc(Oc2ccccc2)cc1	1.0	1	0.474	0.991
32	COc1ccccc1S(=O)(=O)Nc1ccccc1C1=ONC(=O)c2ccccn12	0.0	0	0.0	0.0
32	COc1ccc(NS(=O)(=O)c2ccccc2)cc1	1.0	0	0.0	0.995
32	Cc1cccnc1CNc1cc(N2CCCOCC2)cc(F)c1[N+](=O)[O-]	1.0	1	0.495	0.946
32	Cc1cc(Cl)ccc1C(=O)c1ccccc1	1.0	1	0.482	0.994
32	COc1ccccc1OCc1nc(CCc2ccccc2)co1	1.0	1	0.471	0.982
32	Cc1ccccc1C(=O)Nc1ccc(C(=O)Nc2ncccc2O)cc1	1.0	1	0.515	0.987
32	O=C(Nc1ccccc1C(=O)Nc1cccc([N+](=O)[O-])c1)C1CC1	1.0	1	0.408	0.989
32	COc1cccc(OCc2ccccc2)c1	1.0	1	0.449	0.996
32	O=C(Nc1ccc(Cl)cc1)Nc1ccc(Br)cc1	1.0	1	0.423	0.994
32	Cc1ccc(C(=O)NCC(c2ccc(Cl)cc2)c2cccc(Br)c2)cc1	1.0	1	0.409	0.968
32	CCCC(=O)NNC(=O)c1cccc(Cl)c1	1.0	1	0.506	0.99
32	Cc1ccccc1NC(=O)Cc1c(F)cccc1F	1.0	1	0.375	0.991
32	COc1ccccc1CNC(=O)C(Cc1cc(-c2ccc(Cl)cc2)[nH]c2ccccc1)c(=O)[nH]c1ccccc12	0.0	0	0.0	0.0
32	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(F)c(F)c2)cc1	1.0	1	0.488	0.983
32	CCc1ccccc1N1CC(C(=O)Oc2ccc(Cl)cc2Cl)CC1	1.0	0	0.0	0.955
32	COc1ccc(-c2ccccc2)cc1	1.0	1	0.53	0.997
32	CCC(C)(CO)c1ccccc1	1.0	1	0.468	0.952
32	O=C(O)c1ccc(-c2ccccc2)cc1)c1ccc(F)c2ncccc12	0.0	0	0.0	0.0
32	COc1ccc(C(=O)Nc2ccc(OC)cc2C(=O)c2ccccc2)cc1	1.0	1	0.416	0.991
32	O=C(NCc1ccccc1)C(c1ccc(Br)cc1)c1cccc(C(F)(F)F)c1	1.0	0	0.321	0.957
32	Cc1ccc(C(=O)c2cccc(Cl)c2Cl)cc1	1.0	0	0.0	0.992
32	CNc1cc2ccccc2cc1F	1.0	1	0.5	0.988
32	Nc1ccc(C(=O)c2ccc(Br)cc2)cc1	1.0	1	0.536	0.992
32	COC(=O)CCc1cccc(C(=O)NCc2ccc(Cl)cc2)c1	1.0	1	0.49	0.99
32	CC(CCCCOc1ccccc1)C(=O)Nc1ccccc1	1.0	0	0.31	0.98
32	COCc1cc(OC)ccc1OCCc1ccccc1	1.0	1	0.513	0.99
32	CNc1nc(NS(=O)(=O)c2cccc(Cl)c2)ccc1C(F)(F)2	0.0	0	0.0	0.0
32	Cc1ccccc1C(=O)Nc1ccccc1	1.0	1	0.433	0.996
32	CCc1cccc(CNCc2ccccc2)c1	1.0	1	0.383	0.994
32	Nc1nnn(Cc2ccccc2)n1	1.0	1	0.479	0.977
32	CC(=O)NCCc1cccc(Cl)c1	1.0	0	0.0	0.992
32	Nc1ccc(Cl)cc1	1.0	1	0.432	0.995
32	COc1ccc(Cc2ccc(F)c(COc3ccc(OC)cc3)c2)cc1	1.0	1	0.431	0.989
32	O=C(Nc1ccccc1)c1ccccc1NS(=O)(=O)c1cc(F)ccc1	1.0	1	0.48	0.99
32	O=C(c1ccccc1)c1ccc(Cl)cc1O	1.0	0	0.326	0.992
32	COc1cccc(CNC(=O)c2ccccc2Cl)c1	1.0	0	0.255	0.994
32	Cc1ccccc1NC(=O)CSc1nc(-c2ccccc2)ccc1C(=O)O	1.0	1	0.443	0.985
32	O=C(NCCc1ccc(Cl)cc1)c1ccc(Cl)c(Cl)c1	1.0	1	0.548	0.992
32	O=C(NO)c1cccc(Cn2cc(Br)cn2)c1	1.0	1	0.506	0.976
32	Cc1ccc(-c2ccccc2N)c(O)c1	1.0	1	0.462	0.988
32	COc1ccccc1C(=O)NN=Cc1ccc(F)cc1	1.0	1	0.544	0.99
32	CN(C)c1cccc(CNC(=O)c2ccccn2)c1	1.0	1	0.43	0.988
33	O=C(c1ccc2cc(-c3ccccc3F)[nH]c2c1)c1ccc2ccccc2c1	1.0	1	0.573	0.979
33	Oc1ccccc1OCc1ccc(Cl)cc1C[N+]12	0.0	0	0.0	0.0
33	Cc1ccc(C(=O)NCc2cccnc2)cc1	1.0	0	0.0	0.994
33	O=C(Nc1cccc(Cl)c1)c1cccc(C(=O)NCc2ccccc2)c1	1.0	1	0.513	0.992
33	NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.425	0.994
33	O=C(O)c1ccc(Br)cc1F	1.0	0	0.343	0.99
33	Cc1ccc(-c2ccccc2)cc1	1.0	0	0.331	0.997
33	COc1ccc(N2CCCC(=O)N2)cc1	1.0	1	0.394	0.974
33	Cc1cccc(-c2ccccc2)c1	1.0	1	0.438	0.997
33	c1ccc(-c2ccccc2-c2ccncc2)cc1	1.0	1	0.397	0.993
33	Nc1c(Cl)cc(Cl)cc1C(=O)c1cccc(Cl)c1	1.0	1	0.432	0.983
33	Cc1cc(C(=O)N2CCCC(C)C2)ccc1	1.0	1	0.53	0.979
33	COc1cccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3ccccc3)cc2)c1	1.0	1	0.457	0.983
33	COc1cc2c(C(=O)NCCCN3CCN(C)CC3)cc(F)cc2cc1O	1.0	1	0.517	0.97
33	CCCCCNC(=O)c1ccccc1	1.0	1	0.445	0.996
33	CCc1c(N)cccc1C#N	1.0	1	0.364	0.969
33	O=C(c1ccccc1)c1ccc(O)cc1	1.0	0	0.313	0.995
33	CCOc1ccc(-c2cc(OC)ccc2OCC)cc1	1.0	1	0.501	0.992
33	COc1cccc(-c2ccc(N3CCC(N)C3)cc2)c1	1.0	1	0.478	0.972
33	COc1ccc(-c2cnc(N)c(C(=O)O)c2)cc1	1.0	1	0.496	0.987
33	CN1Cc2ccccc2Nc2ccccc21	1.0	1	0.479	0.981
33	CC(=O)C(=O)NCc1ccccc1	1.0	1	0.424	0.992
33	CN(C)C=Nc1ncnc2c1ncn2C1CCCCC1P(O)O	1.0	1	0.379	0.393
33	COc1ccccc1CNc1nc(Cl)cc(N)n1	1.0	1	0.551	0.977
33	COc1ccc(-c2cc(=O)oc3ccc(Cl)cc23)cc1	1.0	1	0.49	0.988
33	Cc1cccnc1CNC(=O)c1cc(Cl)ccc1O	1.0	1	0.51	0.984
33	O=C(Nc1ccccc1Cl)c1ccccn1	1.0	1	0.514	0.993
33	COc1cccc(-c2ccc(C3NCC(C)O3)cc2)c1	1.0	1	0.453	0.897
33	O=[N+]([O-])c1ccc(O)cc1	1.0	1	0.525	0.992
33	COc1ccccc1NC(=O)N1CC2CN(c3cccc(C)n3)CC2C1	1.0	0	0.291	0.883
33	CCCc1cc(OC)c(OC(C)C)cc1C(C)C	1.0	1	0.48	0.978
33	CCOc1ccccc1NC(=O)Nc1nnc(C(C)C)s1	1.0	1	0.372	0.98
33	Cc1ccccc1NC(=O)c1cc(Cl)ccc1C(c1ccccc1)c1ccc(F)cc1	1.0	1	0.441	0.957
33	COc1ccccc1OCc1nnc(-c2ccccc2)o1	1.0	1	0.55	0.989
33	O=C(C=Cc1cccs1)c1ccc(Cl)cc1	1.0	1	0.512	0.985
33	CC(=O)c1ccccc1Cc1cc(Cl)ccc1C(=O)N1CCCC1	1.0	1	0.471	0.981
