Epoch	SMILES	Valid	Desired	RDKit_Supermolecule_TanimotoCombo	SA
18	O=C(NCCc1ccc(F)cc1)c1cc(S(=O)(=O)N2CCCCC2)ccc1Cl	1.0	0	0.103	0.984
18	CC(=O)Nc1ccc(S(=O)(=O)NCCc2ccccc2)cc1	1.0	0	0.104	0.991
18	Nc1ncc(Cl)nc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.127	0.947
18	COc1c(C)cc(C(=O)Nc2cccc(NC(=O)c3ccccc3)c2)cc1	1.0	0	0.095	0.992
18	O=C(NCCN(Cc1ccc(OC(F)(F)F)cc1)C1CCNC1)c1ccccc1-c1ccccc1Cl	1.0	0	0.005	0.9
18	Cc1nnc(NC(=O)c2cccc(F)c2)s1	1.0	0	0.12	0.987
18	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccccc1	1.0	1	0.408	0.963
18	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	0	0.198	0.973
18	COc1ccccc1Cc1c(O)nc(N)nc1NCc1ccc(OC(F)F)cc1	1.0	1	0.216	0.956
18	O=S(=O)(Nc1cc(Cl)cnc1Nc1ccccc1C(O)c1cccc(O)c1)	1.0	1	0.236	0.757
18	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1cccc(Cl)c1	1.0	1	0.205	0.98
18	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCCCC1	1.0	1	0.308	0.928
18	CC(=O)C1=C(O)C(=O)N(c2cc(Cl)c(C(=O)c3ccccc3)cc2)C1C	1.0	0	0.116	0.921
18	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(I)cc1	1.0	1	0.203	0.977
18	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccn1	1.0	1	0.2	0.972
18	COCCOc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.201	0.977
18	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(-c2cnco2)cc1	1.0	0	0.181	0.964
18	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)s2)cccc1	1.0	1	0.267	0.974
18	O=C(NCCNC(=O)c1ccc(C(F)(F)F)cc1)NS1(=O)=CNCCN1	1.0	0	0.088	0.654
18	O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCc2ccccc21	1.0	0	0.141	0.984
18	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.328	0.929
18	O=C(Nc1cc(C(=O)c2ccccc2)ccc1)c1ccc(Oc2ccccc2)cc1	1.0	0	0.092	0.99
18	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CCNCC3)cc2)cccc1	1.0	0	0.095	0.982
18	CC(C)(C)c1ccc(S(=O)(=O)Nc2cccc3c2CCNC3)cc1	1.0	0	0.13	0.972
18	Cc1ccccc1C(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl	1.0	1	0.26	0.988
18	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1cccc(Cl)c1	1.0	1	0.328	0.982
19	Nc1nn2c(O)c(Cc3cccc(Br)c3)c(C3CC3)nc2n1	1.0	1	0.759	0.913
19	COc1nc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)c2cccccc2n1	0.0	0	0.0	0.0
19	O=C(CCNS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1	1.0	0	0.085	0.99
19	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(NC(C)=O)cc2)cc1	1.0	1	0.212	0.984
19	Cc1cc(Oc2c(C(=O)O)cccc2)c(NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.288	0.983
19	Cn1ncc2cc(CNc3ccc(S(=O)(=O)Nc4ccc(C(F)(F)F)cc4)cc3)ccc21	1.0	0	0.118	0.968
19	CSc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc1	1.0	1	0.212	0.972
19	CC(=O)NCc1ccc(C(=O)Nc2cccc(OC(F)(F)C(F)(F)F)c2)cc1	1.0	0	0.109	0.974
19	COCCOc1nnc(Cl)nc1NS(=O)(=O)c1ccccc1C(O)c1cccc(C(F)(F)F)c1	1.0	1	0.269	0.804
19	Cc1cc(CN2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cnc1	1.0	0	0.16	0.942
19	COc1c(C(=O)Nc2ccc(Cl)cc2)nc(Nc2ccccc2)cc1	1.0	0	0.124	0.986
19	COc1nc(Br)cnc1NS(=O)(=O)c1cccc(Cl)c1	1.0	0	0.114	0.963
19	CC(=O)C1=C(O)C(=O)N(c2cc(Cl)c(C(=O)Nc3ccccc3)cc2)C1O	1.0	0	0.128	0.926
19	CSc1ccc(C(=O)Nc2ccc(S(=O)(=O)NC3CCNCC3)cc2)cc1	1.0	0	0.108	0.977
19	CNc1cc(N2CCC(O)CC2)cc(C(=O)c2ccncc2)c1	1.0	0	0.185	0.966
19	CC(=O)NC1C(=O)Nc2c(c(Cl)ncn2)C1C	1.0	0	0.076	0.572
19	O=C(NS(=O)(=O)c1ccc(OCc2ccccc2)cc1)c1ccc(Cl)cc1	1.0	0	0.125	0.99
19	CSc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.205	0.982
19	COc1nc(Br)cnc1NS(=O)(=O)c1c(-c2ccccc2)ccs1	1.0	1	0.305	0.941
19	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(OC)cc1[B]1	0.0	0	0.0	0.0
19	CN(C)c1ncnc(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C3CCCC3)cc2)c1C	1.0	1	0.342	0.945
19	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccc(C)cc3C)c3c2cccc3)CC1	1.0	0	0.005	0.965
19	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(=O)C4CC4)CC3)c3c2cccc3)cccc1	1.0	0	0.153	0.97
19	O=C(O)c1c(F)cccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.311	0.972
19	Cn1nnnc1Cc1cc(Cl)ccc1NS(=O)(=O)c1ccc(N2CCOCC2)cc1	1.0	1	0.252	0.956
19	CC(=O)C1=C(O)C(=O)N(c2cccc(C)c2)C1C1CCCCC1	1.0	1	0.301	0.922
19	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc1	1.0	1	0.209	0.98
19	Cc1nc(C)c(NS(=O)(=O)c2ccc(NCCC(N)C(=O)N3CCCC3)cc2)cn1	1.0	0	0.109	0.889
19	COc1ncc(CN2c3ccccc3CC2c2cccc(C(N)=O)c2)cc1	1.0	1	0.31	0.925
19	COc1c2c(NS(=O)(=O)c3cc(Cl)sc3)nn(Cc3cccc(CN(C)C(C)=O)c3)c2ccc1	1.0	1	0.215	0.918
19	CSc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc1	1.0	1	0.212	0.972
19	COc1cccc2cc(-c3cc(Cl)ccc3C)c(CN(C)C(=O)c3ccccc3)cc12	1.0	1	0.238	0.975
19	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2cc(C(F)(F)F)c(Cl)cc2)cn1	1.0	0	0.19	0.955
19	Cc1ncccc1NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.097	0.981
19	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(C)cc2)CC1C	1.0	1	0.222	0.89
19	O=S(=O)(Nc1cc(Cl)ccc1Cn1cnc2ccccc21)c1ccc(Cl)cc1Cl	1.0	1	0.406	0.97
19	COc1nn(C)c2c1c(NS(=O)(=O)c1cccc(Cl)c1Cl)nc(NC1CN1)n2	1.0	1	0.299	0.746
19	CC(=O)C1=C(O)C(=O)c2c1cccc2C(=O)N1CCCCC1=O	1.0	1	0.253	0.932
19	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc2ccccc2c1	1.0	1	0.326	0.968
19	Cc1cc(Oc2ccc(C(=O)NCCN3CCCC3)cc2)c(Nc2cc(N)nc(N)n2)cc1	1.0	1	0.22	0.959
19	O=S(=O)(Nc1ncnc2c1cccc2c1ccccc1)	1.0	0	0.131	0.928
19	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2c(C(N)=O)n[nH]c2)cc1	1.0	1	0.215	0.936
19	O=C(O)c1c(Oc2cccc(F)c2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	1	0.447	0.974
19	O=C(O)c1c(Oc2c(Cl)cccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.364	0.98
19	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2-c2cc(Cl)ccc2)cc1	1.0	1	0.296	0.98
19	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc(C(F)(F)F)c1	1.0	1	0.368	0.958
19	COc1ccc(C(=O)N(Cc2ccccc2)c2ccccc2)cc1	1.0	1	0.314	0.992
19	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)NCCc2ccccc2)cc1	1.0	0	0.164	0.986
19	O=C(O)c1c(Oc2nccnc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	1	0.3	0.968
19	CC1CCN(C(=O)C(CCn2cccc2C#N)NS(=O)(=O)c2ccc3[nH]ccc3c2)CC1	1.0	1	0.217	0.817
19	Cc1nn(Cc2ccc(C(=O)c3ccccc3)cc2)cc1F	1.0	0	0.127	0.98
19	O=C(NCCN1CCCCC1)c1ccc(Oc2ccccc2)cc1	1.0	0	0.117	0.991
19	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)c3c2C(=O)N(Cc2ccncc2)C3=O)cc1	1.0	0	0.133	0.954
19	c1ccc(SSc2ccccc2Cn2cccc2)cc1	1.0	0	0.179	0.961
19	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	0	0.189	0.975
19	Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2c[n+]([O-])c(C)cc2)cc1	1.0	1	0.225	0.959
19	Cc1c(C(=O)Nc2ccc(S(=O)(=O)Nc3ccc(S(=O)(=O)O)cc3)cc2)ccc(Br)c1	1.0	0	0.111	0.98
19	N#Cc1cc(F)ccc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.17	0.98
19	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(=O)c4ccccc4)CC3)c3c2cccc3)cccc1	1.0	0	0.005	0.972
19	Cc1nc(NCCO)c(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)c2nc(C3CC3)ccc12	1.0	0	0.005	0.891
19	N#Cc1cc(NS(=O)(=O)c2ccc(Cl)cc2)c(N2CCNCC2)cn1	1.0	1	0.248	0.952
19	N#Cc1ccc(Oc2ccc(NC(=O)c3cccn(Cc4ccccc4)c3)c2)nc1	0.0	0	0.0	0.0
19	O=S(=O)(Nc1cc(Cl)ccc1Cn1cccn1)Cc1c(Cl)cccc1	1.0	0	0.191	0.968
19	CCC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.319	0.913
19	COc1cc(Oc2ccc(C(=O)NCc3ccccc3)c3c2cccc3OC(C)(C)c2ccc(CO)cc2)cc1	0.0	0	0.0	0.0
19	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnc1)c1ccccc1	1.0	1	0.266	0.978
19	C=C(C)c1cc(NS(=O)(=O)c2ccc(CC)cc2)ccc1=	0.0	0	0.0	0.0
19	CC1CCN(c2c(S(=O)(=O)c3ccc(Cl)cc3)c3ccccc3n2)CC1	0.0	0	0.0	0.0
19	CNC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3c(C)cccc3)c3c2cccc3)CC1	1.0	0	0.145	0.967
19	COc1c(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nccc1	1.0	1	0.271	0.973
19	Nc1nn2c(O)c(Cc3cccc(Cl)c3)c(C3CC3)nc2n1	1.0	1	0.591	0.922
19	Cc1ccc(S(=O)(=O)NCCCN2CCC(O)(c3ccc(Cl)cc3)CC2)cc1	1.0	0	0.089	0.974
19	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)C)cc2)cccc1	1.0	1	0.214	0.98
19	Cc1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.267	0.987
19	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CCN(C)CC3)c3c2cccc3)cccc1	1.0	0	0.151	0.976
19	O=C(O)c1c(Oc2c(Cl)cccc2NS(=O)(=O)c2ccc(Cl)cc2)c(C(=O)O)cc1	0.0	0	0.0	0.0
19	Cc1cc(NC(=O)c2ccc(OCc3c(Cl)cccc3Cl)c(O)c2)ccn1	1.0	0	0.096	0.976
19	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnc(S(C)(=O)=O)cc2)cc1	1.0	1	0.211	0.961
19	Cc1nn(Cc2ccc(C(F)(F)F)cc2NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.303	0.967
19	Cc1nc(N)nc(N)c1Cc1cc(Cl)ccc1	1.0	0	0.157	0.975
19	COc1ccc(NS(=O)(=O)c2ccc(N3C(=O)c4c(cccc4)C3=O)c3c2cccc3CN3CCCC3)cc1	1.0	0	0.005	0.956
19	Cc1cccc(NS(=O)(=O)c2ccc(NCCc3ccccc3)c3c2cccc3)c1	1.0	0	0.178	0.983
19	Fc1ccccc1Oc1c(Cl)cc(Cl)cc1N1C(=O)c2ccccc2C12OCCC(O)C21	0.0	0	0.0	0.0
19	CC(=O)NCc1ccc(C(=O)Nc2cccc(Cl)c2C(=O)c2ccncc2)cc1	1.0	0	0.197	0.978
19	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(C(=O)c3ccccc3)cc2)C1C1CCCCC1	1.0	1	0.418	0.904
19	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(C)C)CC3)c3c2cccc3)cccc1	1.0	0	0.154	0.972
19	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)s1	1.0	1	0.356	0.947
19	CC(C)(C)c1ccc(S(=O)(=O)Nc2cc(F)ccc2C(=O)c2ccncc2)cc1	1.0	1	0.211	0.976
19	O=C(Nc1ccc(Nc2ccccc2C(=O)c2cc(F)ccc2)cc1)NN	1.0	1	0.253	0.982
19	O=C(O)c1c(Oc2ncncc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	1	0.264	0.966
19	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(N2CCOCC2)cc1	1.0	0	0.187	0.973
19	N#Cc1ccc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)n2)nc1	1.0	1	0.296	0.905
19	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nc(O)n2C1COC	0.0	0	0.0	0.0
19	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cscc1	1.0	1	0.237	0.938
19	COCCOc1ccnc(CNc2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)c1	1.0	0	0.142	0.962
19	O=C(NCCN1CCCCC1)c1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.221	0.977
19	COc1ccc(Sc2ccc(Cl)cc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	1	0.207	0.976
19	O=C(NCc1cccnc1)c1ccccc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.153	0.983
19	O=C(O)c1c(Oc2ncncc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cccc1	1.0	1	0.3	0.953
19	COc1c(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)cc2)c(C)nc1C	0.0	0	0.0	0.0
20	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(-c2ccccc2)cc1	1.0	0	0.152	0.981
20	O=C(O)c1cc(Oc2ncc(Cl)cc2NS(=O)(=O)c2cc(Cl)c(Cl)cc2)ccc1	1.0	1	0.209	0.971
20	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(C)cc2)C1C1CCCCC1	1.0	1	0.33	0.908
20	O=S(=O)(Nc1cc(Cl)ccc1Cn1cncc1)c1ccc(Cl)s1	1.0	1	0.241	0.958
20	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Cl)cc1	1.0	1	0.398	0.958
20	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2nccs2)cc1	1.0	0	0.166	0.973
20	Cc1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.267	0.987
20	O=C(O)c1c(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)s2)cccc1	1.0	1	0.249	0.962
20	CC(C)(C)c1ccc(S(=O)(=O)Nc2cc(Cl)ccc2C(=O)c2ccncc2)cc1	1.0	1	0.213	0.976
20	CC(C)NS(=O)(=O)c1cccc(CNC(=O)c2cccc(C(=O)N3CCCC3)c2)c1	1.0	0	0.103	0.98
20	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(C(=O)O)cc2)C1C1CCCCC1	1.0	1	0.216	0.895
20	CC(=O)NCCc1c(-c2ccc(Cl)cc2)nccc1CCc1cnc(OC)cc1	1.0	0	0.189	0.96
20	O=C(O)c1c(Oc2c(Cl)cccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.364	0.98
20	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2c(Cl)ncnc2O	0.0	0	0.0	0.0
20	Cc1c(C(=O)NNC(=O)c2cccc(S(=O)(=O)N3CCCC3)c2)cccc1	1.0	0	0.089	0.985
20	O=C(NS(=O)(=O)c1cc(Cl)ccc1)NOCc1cc(Cl)ccc1	1.0	0	0.102	0.974
20	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)s1	1.0	1	0.356	0.947
20	O=C(O)c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.277	0.986
20	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(OCc3ccccc3)c3c2cccc3)CC1	1.0	0	0.153	0.974
20	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)ccc3nc(O)ccc23)cc1	1.0	1	0.214	0.948
20	Cc1[n+]([O-])cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc1	1.0	0	0.2	0.928
20	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)ccc[n+]1[O-]	1.0	0	0.196	0.947
20	CC1CCCCN1C(=O)C(Cc1ccccc1)NS(=O)(=O)c1cc(Cl)c(Cl)cc1	1.0	1	0.291	0.916
20	Nc1nn2c(O)c(Cc3ccccc3)c(C3CC3)nc2n1	1.0	1	0.58	0.937
20	CN(C)C(=O)C(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cncc(Br)c2)cc1	1.0	0	0.182	0.941
20	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)n(CC(N)=O)c(O)n2	1.0	0	0.173	0.938
20	CNc1nc(-c2cc(Cl)ccc2NS(=O)(=O)c2cc(F)c(C)cc2)c(C)cn1	1.0	1	0.341	0.959
20	Cc1ccc(N2N=C(C(=O)c3cccc(C)c3)CC2C2CC3CCCN2C3=O)cc1	1.0	1	0.317	0.334
20	O=C(NCCNC(Cc1ccc(Cl)cc1)c1ccccc1)N	1.0	1	0.229	0.965
20	Cc1c(C(=O)Nc2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.276	0.986
20	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnco3)cc2)ccn1	1.0	0	0.194	0.956
20	CCCCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.556	0.937
20	O=[N+]([O-])c1cc(O)c2N=C(Nc3ccccc3Oc3ccccc3)NS(=O)(=O)c2c1	1.0	0	0.187	0.899
20	O=S(=O)(NCCN1CCC(Nc2ccc(Cl)cc2)CC1)c1cccc(Cl)c1	1.0	0	0.091	0.98
20	COc1nn(CC(N)=O)c2c1c(NS(=O)(=O)c1cccc(Cl)c1Cl)ncn2	1.0	1	0.217	0.926
20	CN(C)C(=O)C(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.193	0.954
20	CC(C)(CO)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccccn2)cc1	1.0	1	0.224	0.965
20	O=C(c1ccncc1)c1cc2ccccc2n1Cc1cc(Cl)ccc1	1.0	1	0.326	0.979
20	CC1(c2ccc(S(=O)(=O)Nc3ccc(Cl)cc3C(=O)c3ccncc3)cc2)OCCO1	1.0	0	0.191	0.949
20	O=C(O)c1c(Oc2nccnc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.223	0.974
20	Cc1ccc(OCc2nc3cc(CCC(=O)O)ccc3n2C)cc1	1.0	0	0.093	0.982
20	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1	1.0	1	0.201	0.979
20	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1c(Cl)c(Cl)cc1	0.0	0	0.0	0.0
20	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)ccn1	1.0	0	0.18	0.971
20	O=C(Nc1ccc(S(=O)(=O)NC2CCNCC2)c2c1cccc2)c1ccccc1	1.0	0	0.152	0.977
20	Cc1nc(C)c(N2C(=O)c3c(C2=O)c(NC(=O)C(C)(C)c2ccccc2)ccc3C2=CCCC2)nc1	1.0	0	0.005	0.867
20	CCCN(CCC)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.183	0.966
20	COc1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cccc1	1.0	1	0.418	0.982
20	CC(=O)NCc1cc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(C)(C)O)cccc32)ccc1	1.0	1	0.226	0.918
20	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)nccc1)cn2CO	0.0	0	0.0	0.0
20	COc1c(Cl)ccc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1	1.0	0	0.126	0.987
20	CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(C(=O)N3CCCCC3)cc2)cc1	1.0	0	0.126	0.987
20	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)c3cnco3)cc2)cc1	1.0	0	0.198	0.921
20	Nc1nn2c(O)c(Cc3cccc(Cl)c3)c(C3CCCC3)nc2n1	1.0	1	0.238	0.924
20	O=C(NCCN1CCCCC1)c1cc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)ccc1	1.0	0	0.005	0.957
20	CC(C)(C)c1ccc(S(=O)(=O)Nc2cccc3c2C(=O)N(c2cncc(C#N)c2)C3=O)cc1	1.0	0	0.129	0.944
20	CCN(CC)CCCCNc1c(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(C)c1C	0.0	0	0.0	0.0
20	CCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.463	0.935
20	COc1ccc(CC(=O)Nc2ccc(S(=O)(=O)N3CCCCC3)cc2)cc1	1.0	0	0.102	0.989
20	Cc1cc(CN2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cnc1	1.0	0	0.16	0.942
20	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccccc2)cc1	1.0	0	0.199	0.983
20	COc1ccc(C(CO)NC(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.121	0.978
20	O=C(O)c1ccc(CSc2nc3ncccc3o2)cc1	1.0	0	0.147	0.975
20	CCNC(=O)Nc1ccc(NC(=O)Nc2ccc(C3(C)NC(=O)C3CC3)cc2)cc1	0.0	0	0.0	0.0
20	CN(C)C(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.182	0.971
20	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(N2CCOCC2)cc1	1.0	0	0.187	0.973
20	Cc1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)ccc(C(=O)O)c1	1.0	1	0.346	0.968
20	CNC(=O)C(Cc1ccc(Cl)cc1)NC(=O)c1ccc(NS(=O)(=O)c2cccc3ccccc23)cc1	1.0	0	0.005	0.945
20	CC(=O)C1=C(O)C(=O)N(c2ccc(C(F)(F)F)cc2)C1c1cc(Cl)ccc1	1.0	1	0.395	0.935
20	Cc1c(C(=O)Nc2cc(Cl)c(Cl)cc2)cccc1Cn1[se]c2ccccc2c1=	0.0	0	0.0	0.0
20	CC1CCCN(C(=O)C(CCn2cccc2C#N)NS(=O)(=O)c2ccc(C(C)(C)C)cc2)N1	1.0	1	0.298	0.619
20	CC(=O)C1=C(O)C(=O)N(c2cc(Cl)c(C)cc2)C1C1CCCCC1	1.0	1	0.374	0.909
20	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1	1.0	0	0.194	0.976
20	Cc1nc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)cc2)cnc1	1.0	1	0.203	0.97
20	Cc1nc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc1C	1.0	1	0.228	0.967
20	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cccnc2)cc1	1.0	0	0.19	0.977
20	CC(=O)C1=C(O)C(=O)N(c2cc(Cl)ccc2)C1C1CCCCC1O	1.0	1	0.418	0.754
20	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(C(=O)Nc3ccc(Cl)cc3)cc2)cc1	1.0	0	0.124	0.987
20	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)C3CCCCC3)c3c2cccc3)CC1	1.0	0	0.138	0.965
20	Nc1nn2c(O)c(Cc3cccc(Cl)c3)c(C3CC3)nc2n1	1.0	1	0.591	0.922
