Epoch	SMILES	Valid	Desired	ROCS_CCR2_SDF	ROCS_Model3-4_SQ	SA
17	CC(C)CN1C(=O)c2ccccc2C1C(=O)Nc1ccc(N2CCOCC2)cc1	1.0	0	0.692	0.06	0.928
17	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccncc1	1.0	0	0.982	0.091	0.957
17	CC(C)(C)c1ccc(S(=O)(=O)Nc2cc(Cl)ccc2C(=O)c2ccncc2)cc1	1.0	0	0.95	0.097	0.976
17	COc1nc(Br)cnc1NS(=O)(=O)c1ccccc1Cl	1.0	0	0.947	0.082	0.963
17	COc1ccc(C(=O)c2ccc(C(=O)O)cc2)cc1	1.0	0	0.934	0.066	0.994
17	CNS(=O)(=O)c1cccc(CNC(=O)c2cccc3c(=O)cccnc23)c1	1.0	0	0.698	0.056	0.972
17	COc1nc(Br)cnc1NS(=O)(=O)c1cc(Cl)c(Cl)s1	1.0	0	0.956	0.094	0.898
17	COc1nccc(CN2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)c1	1.0	0	0.757	0.076	0.942
17	CCc1ccc(N2C(=O)C(O)=C(C(C)=O)C2C(C)C)cc1	1.0	0	0.994	0.066	0.911
17	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccccc1	1.0	0	1.0	0.091	0.963
17	COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)CO)c1	1.0	0	0.88	0.083	0.938
17	CNC(=O)Cn1nc(OC)c2c1ccc(=O)n2Cc1ccc(C)cc1	1.0	0	0.963	0.087	0.951
17	Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)O)cc2)cn1	1.0	0	0.865	0.065	0.987
17	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1cccc(Cl)c1	1.0	0	0.954	0.086	0.98
17	O=C(O)c1ccc(CN2C(=O)c3cccc(C(=O)O)c3C2=O)cc1	1.0	0	0.904	0.078	0.983
17	Cc1nc(C)c(-c2ccc(OC)c(C(=O)NCc3ccc(C(C)(C)C)cc3)c2)cn1	1.0	0	0.64	0.05	0.972
17	Cc1cc(Oc2cccc(CNC(=O)c3ccccc3)c2)ccn1	1.0	0	0.798	0.052	0.987
17	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(F)cc2C(=O)c2ccncc2)cc1	1.0	0	0.944	0.097	0.976
17	CCc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2CN(C)C)cc1	1.0	0	0.976	0.075	0.983
17	COc1cc(C(=O)NCC(c2ccc(Cl)cc2)N2CCCCC2)ccc1	1.0	0	0.829	0.052	0.967
17	Cc1ncccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.982	0.115	0.964
17	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnccc2)cc1	1.0	0	0.862	0.063	0.977
17	Cc1cccc(N(C(=O)c2ccccn2)c2ccc(Cl)cc2)c1	1.0	0	0.981	0.077	0.981
17	CC1(c2ccc(S(=O)(=O)Nc3ccc(Cl)cc3C(=O)c3ccncc3)cc2)CCOCC1	1.0	0	0.908	0.093	0.949
17	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1c(Cl)cccc1	1.0	1	0.985	0.118	0.966
17	Cc1ccc(C(=O)c2cc(C)ccc2NS(=O)(=O)c2ccc(CCC)cc2)cc1	1.0	0	0.956	0.071	0.984
17	CNc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.941	0.103	0.991
17	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1cccc(C(F)(F)F)c1	1.0	1	0.991	0.153	0.945
17	Cc1ccc(S(=O)(=O)NCCc2ccc(-c3ccc(S(=O)(=O)Nc4ccccc4)cc3)cc2)cc1	1.0	0	0.653	0.066	0.982
17	O=CNc1c(-c2cccc(F)c2)c(N)oc2ccccc12	0.0	0	0.0	0.0	0.0
17	Cn1nncc1-c1cc(Cl)ccc1NS(=O)(=O)c1cccs1	1.0	0	0.962	0.076	0.945
17	CC(C)(C)c1ccc(S(=O)(=O)Nc2cc(Cl)cc(Cl)c2)cc1	1.0	0	0.913	0.07	0.985
17	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cc(Br)cc(Br)c1	1.0	1	0.999	0.128	0.884
17	C=CCN(C(C)=O)C(=O)c1ccc(Cl)c(S(N)(=O)=O)c1Cl	1.0	0	0.873	0.05	0.907
17	CCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.999	0.198	0.935
17	COc1nc(F)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	0.953	0.109	0.948
18	COCc1c(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nccc1	1.0	1	0.936	0.12	0.967
18	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnco3)cc2)ccc1	1.0	0	0.868	0.077	0.968
18	O=C(Nc1ccccc1C(=O)NCCN1CCCCC1)c1ccccc1O	1.0	0	0.736	0.051	0.986
18	O=C(NCCN1C(=O)c2ccccc21)c1ccccc1Oc1ccccc1NCc1ccc(Cl)cc1	1.0	0	0.005	0.005	0.974
18	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(F)cc2C(=O)c2ccncc2)cc1	1.0	0	0.944	0.097	0.976
18	CC1(c2ccc(S(=O)(=O)Nc3ccc(Cl)cc3C(=O)c3ccncc3)cc2)CCOCC1	1.0	0	0.908	0.093	0.949
18	CC1(c2ccc(S(=O)(=O)Nc3ccc(Cl)cc3C(=O)c3ccncc3)cc2)CCOCC1	1.0	0	0.908	0.093	0.949
18	O=C(O)c1ccc(S(=O)(=O)NCc2ccccc2)cc1	1.0	0	0.848	0.051	0.993
18	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)c(C)c2)C1C1CCCCC1	1.0	0	0.999	0.093	0.907
18	CCC(C)NS(=O)(=O)c1ccc(CNC(=O)c2ccccc2)cc1	1.0	0	0.764	0.039	0.975
18	Cc1cc(CN2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)c(C)nc1	1.0	0	0.845	0.083	0.933
18	COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)cc1)nn2Cc1cccc(C(N)=O)c1	1.0	0	0.909	0.096	0.967
18	COCC(=O)Nc1cc(C(=O)Nc2ccc(N3CCCC3)cc2)ccc1C()	0.0	0	0.0	0.0	0.0
18	CC1(c2ccc(S(=O)(=O)Nc3ccc(Cl)cc3)cc2)CCOCC1	1.0	0	0.877	0.087	0.972
18	Nc1nn2c(O)c(Cc3cccc(I)c3)c(C3CC3)nc2n1	1.0	1	1.0	0.149	0.891
18	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(Cl)cc2)C1C1CCCCCC1	1.0	0	1.0	0.096	0.901
18	O=C(O)c1ccccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.921	0.132	0.971
18	Cc1c(C(=O)Nc2ccccc2)nnn1Cc1cccc(Cl)c1	1.0	0	0.904	0.061	0.986
18	COc1nccnc1NS(=O)(=O)c1cccc(C(F)(F)F)c1C#NC=N	0.0	0	0.0	0.0	0.0
18	COc1nc(Cl)cnc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1Cl	1.0	1	0.957	0.112	0.942
18	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1cccc2c1cccc2	1.0	1	0.963	0.113	0.956
18	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1ccc(Cl)cc1	1.0	1	0.987	0.107	0.96
18	COCC(=O)N1CCC(NS(=O)(=O)c2ccc(NCc3ccccc3)c3c(cccc32)C(=O)O)C1	1.0	0	0.635	0.062	0.898
18	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1cccc(C(F)(F)F)c1	1.0	0	0.932	0.089	0.974
18	CCCCCc1ccc(C(=O)Nc2ccc(F)cc2)cn1	1.0	0	0.822	0.037	0.989
18	C(=O)c1ccc(S(=O)(=O)NCCCl)cc1Cl	1.0	0	0.78	0.041	0.963
18	CNC(=O)c1cc(Cn2nc(NS(=O)(=O)c3ccccc3)c3ccccc32)ccc1	1.0	0	0.899	0.089	0.976
18	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C)cc2)cccc1	1.0	0	0.968	0.083	0.986
18	CC(=O)C1=C(O)C(=O)N(c2cc(C)ccc2)C1C1CCCCC1[O-]	1.0	1	0.999	0.103	0.61
18	O=S1(=O)NC(Nc2ccccc2C(F)(F)F)=Nc2c1cc(Br)cc2	1.0	0	0.871	0.056	0.897
18	Cc1nc(NS(=O)(=O)c2cc(Cl)c(Cl)s2)ccc1	1.0	0	0.939	0.063	0.954
18	Cc1cc(Oc2cccc(COc3ccccc3)c2)ccn1	1.0	0	0.853	0.046	0.988
18	CN(C)c1ccccc1O	1.0	0	0.805	0.027	0.986
18	Cc1ncc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3ccccc32)cc1	1.0	0	0.944	0.069	0.956
18	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Br)cc1	1.0	0	0.95	0.079	0.981
18	O=C(O)c1c(Oc2ncccc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	0	0.914	0.085	0.976
18	CCc1ccc(-c2nc3nc(N)nn3c(O)c2Cc2cccc(C)c2)ncc1	0.0	0	0.0	0.0	0.0
18	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnc(S(C)(=O)=O)cc2)cc1	1.0	0	0.83	0.076	0.965
18	COc1nc(F)c(F)nc1NS(=O)(=O)c1cc(Cl)ccc1Cl	1.0	0	0.962	0.089	0.938
18	O=C(NCCNC(=O)c1ccccc1)c1ccc(Cl)cc1	1.0	0	0.821	0.045	0.994
18	Cc1nc(N)nc2ncc(C)nc12	1.0	0	0.829	0.039	0.946
18	COCc1c(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nccc1	1.0	1	0.936	0.12	0.967
18	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc(Cl)c1	1.0	0	0.989	0.098	0.966
18	CCCc1nc(CC)c2c(NS(=O)(=O)c3cccc(Cl)c3Cl)nccn21	1.0	0	0.872	0.088	0.922
18	O=C(O)c1c(Oc2ncncc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	0	0.896	0.082	0.966
18	CCCc1nc(Br)cnc1NS(=O)(=O)c1cc(Cl)ccc1Cl	1.0	0	0.934	0.089	0.948
18	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(-c2cocn2)cc1	1.0	0	0.841	0.077	0.956
18	O=C(O)c1ccc(-c2cc(F)c(Cl)cc2NS(=O)(=O)c2ccc(-c3cnco3)cc2)cc1	1.0	0	0.887	0.067	0.96
18	CC(=O)c1ccc(S(=O)(=O)NCCc2ccc(C(C)(C)C)cc2)cc1	1.0	0	0.854	0.049	0.986
18	CC(C)(C)c1ccc(S(=O)(=O)Nc2cc(Cl)ccc2C(=O)c2ccncc2)cc1	1.0	0	0.95	0.097	0.976
18	CC(=O)C1=C(O)c2c(cccc2)c2c1cccc2	1.0	0	0.906	0.069	0.988
18	COc1ccccc1Cn1nc(NS(=O)(=O)c2ccc(Cl)s2)c2ccccc21	1.0	0	0.938	0.07	0.966
18	Cn1ncc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cc1	0.0	0	0.0	0.0	0.0
18	CC1CCN(C(=O)C(CCn2cccn2)NS(=O)(=O)c2cc(Cl)c(N)c(Cl)c2)CC1	1.0	0	0.825	0.076	0.858
18	COc1c(NS(=O)(=O)c2ccc(Cl)s2)cccc1	1.0	0	0.971	0.083	0.986
18	Cc1nc(C)c(-c2ccc(C(=O)NS(=O)(=O)c3ccc(Cl)c(C(C)=O)c3)cc2)cc1	1.0	0	0.573	0.046	0.971
18	CCn1c(O)c2c(nc(NS(=O)(=O)c2ccc(C)cc2)c2c[nH]c3ccccc3c12)C(=O)O	0.0	0	0.0	0.0	0.0
18	Cc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	1.0	0.145	0.95
18	Nc1nn2c(O)c(Cc3ccc(Cl)cc3)c(C3CC3)nc2n1	1.0	1	1.0	0.158	0.93
18	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1cccc(C(F)(F)F)c1	1.0	1	0.991	0.153	0.945
18	CC(=O)NCc1cc(S(=O)(=O)Nc2cccc(OC(=O)Cc3ccccc3)cc2)ccc1	0.0	0	0.0	0.0	0.0
18	COc1ccc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1	1.0	0	0.894	0.074	0.99
18	O=C(NS(=O)(=O)c1ccccc1)c1ccccc1Oc1ccccc1O	1.0	0	0.835	0.064	0.985
18	COc1ccc(C(=O)Nc2cccc(S(=O)(=O)N3CCCC3)c2)cc1	1.0	0	0.841	0.04	0.99
18	O=C(c1cccnc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1	1.0	0	0.953	0.093	0.976
18	O=C(O)COc1c(Br)cc(Cl)cc1NS(=O)(=O)c1ccccc1	1.0	0	0.979	0.073	0.98
18	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1	1.0	0	0.953	0.093	0.976
18	Cc1nnnn1Cc1cccc(CNC(=O)OC)c1	1.0	0	0.844	0.048	0.974
18	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(C(F)(F)F)cc2)C1C1CCCCC1	1.0	1	0.999	0.103	0.871
18	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1	1.0	0	0.954	0.099	0.976
18	COc1c(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nccc1	1.0	0	0.955	0.089	0.973
18	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnccc2)cc1	1.0	0	0.789	0.077	0.975
18	CC(=O)C1=C(O)C(=O)N(CCCc2ccccc2)C1c1ccc(Cl)cc1	1.0	0	0.994	0.08	0.957
18	Cc1cccc(Oc2ncc(Cl)c(NS(=O)(=O)c3ccc(Cl)cc3)c2)c1	1.0	0	0.858	0.08	0.977
18	Cc1cccc(NC(=O)c2cncc(Cl)c2)c1	1.0	0	0.911	0.049	0.989
18	Cc1ccc(Oc2c(C(=O)NC)cnc3c2c(NC)c2ccccc23)cc1	0.0	0	0.0	0.0	0.0
18	COc1ccc(NS(=O)(=O)c2ccc(Nc3ncccn3)cc2)cc1	1.0	0	0.734	0.063	0.986
18	O=C(c1cccnc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(F)F)cc1	1.0	0	0.954	0.087	0.971
18	Nc1nn2c(O)c(Cc3ccc(Cl)c(Cl)c3)c(CCCc3ccccc3)nc2n1	1.0	1	0.998	0.153	0.942
18	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(=O)CN)CC3)c3c2cccc3)cccc1	1.0	0	0.534	0.054	0.967
18	Cc1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1Oc1ccc(Cl)cc1	1.0	1	0.975	0.125	0.984
18	O=S(=O)(Nc1cc(Cl)ccc1Cn1nnnc1Cc1ccc(Cl)cc1)c1cccc(C(F)(F)F)c1	1.0	0	0.924	0.069	0.952
18	O=C(Nc1cc(O)ccc1C(=O)N1COCC1)c1ccccc1	1.0	0	0.908	0.066	0.978
18	Cc1c(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(Cl)cc2)cc(C)cc3C)cccc1	0.0	0	0.0	0.0	0.0
18	Cc1c(C)c(S(=O)(=O)NCCCN2CCCCC2)c(C)n2c1nc1ccccc12	1.0	0	0.826	0.054	0.946
18	O=C(O)c1ccccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.921	0.132	0.971
18	O=S(=O)(Nc1cc(Cl)ccn1)c1cccnc1Cl	1.0	0	0.956	0.062	0.97
18	Cc1c(C(=O)Nc2ccccc2)n(-c2ccccc2)c2ccc(Cl)cc12	1.0	0	0.93	0.08	0.983
18	Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccccn2)cc1	1.0	0	0.963	0.084	0.982
18	CC1CCN(C(=O)C(CCn2cccc2)NS(=O)(=O)c2cc(Cl)c(N)c(Cl)c2)CC1	1.0	0	0.823	0.07	0.848
18	CC(=O)C1=C(O)C(=O)N(c2ccccc2)C1C1CCCCC1	1.0	0	0.999	0.088	0.935
18	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1csc2c1cccc2	1.0	1	0.971	0.106	0.944
18	Oc1cc(CSc2ccccc2)nc2nc(Cc3ccccc3)nn12	1.0	0	0.902	0.06	0.961
18	CNC(=O)c1cc(Cn2cc(Cl)cn2)ccc1	1.0	0	0.94	0.05	0.983
18	CCc1nnc(NC(=O)c2ccc(C)cc2)s1	1.0	0	0.862	0.047	0.988
18	COc1ccc(Cn2nc(C(=O)c3cccc(Cl)c3)c3c2cccc3)cc1	1.0	0	0.897	0.067	0.983
18	O=C(NCCNC(=O)c1ccc(S(=O)(=O)F)cc1)c1cc2ccccc2[nH]1	1.0	0	0.688	0.046	0.974
18	O=C(O)c1ccc(-c2ccc(F)cc2)nc1NS(=O)(=O)c1cccc(Cl)c1	1.0	0	0.929	0.081	0.978
18	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(C(F)(F)F)c(F)c3c2ccc3cccnc2)cc1	0.0	0	0.0	0.0	0.0
18	COc1nn(C)c2c1c(NS(=O)(=O)c1cccc(Cl)c1Cl)nc(O)n2C1CN(C(C)=O)C1CO	0.0	0	0.0	0.0	0.0
19	COc1nc(Br)cnc1NS(=O)(=O)c1cccc(Cl)c1F	1.0	0	0.943	0.086	0.947
19	Cc1ncc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3ccccc32)cc1	1.0	0	0.944	0.069	0.956
19	COC(=O)c1ccc(-c2ccc(C#N)nc2)cc1C	1.0	0	0.944	0.045	0.978
19	Cc1nc(Oc2ccc(C(=O)NCC(C)(C)C)cc2)c2ccccc2n1	1.0	0	0.83	0.052	0.977
19	Cn1ncc2c1cccc2NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.922	0.086	0.977
19	COc1ncccc1NS(=O)(=O)c1cccc(Cl)c1	1.0	1	0.953	0.114	0.985
19	CCCn1c(O)nc2c1NS(=O)(=O)c1cccc(Cl)c12	1.0	0	0.877	0.077	0.815
19	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)c(C)c2)C1C1CCCCC1	1.0	0	0.999	0.093	0.907
19	O=C(O)c1ccccc1Oc1ccc(C(F)(F)F)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.93	0.09	0.972
19	COc1cc(C(=O)NCCOc2ccccc2C)c(C)cc1OCCn1sc2ccccc2c1=O	1.0	0	0.458	0.043	0.951
19	Cc1cccnc1C(=O)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(C)(C)C)cc1	1.0	0	0.942	0.084	0.971
19	O=C(O)c1c(F)cccc1NS(=O)(=O)c1cccc(Cl)c1	1.0	0	0.94	0.096	0.985
19	Cc1ncccc1Oc1ncc(C#N)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.976	0.147	0.953
19	N#Cc1cccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnccc2)c1	1.0	0	0.902	0.063	0.975
19	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.946	0.07	0.98
19	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1c(F)c(F)ccc1	1.0	0	0.78	0.062	0.96
19	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.949	0.092	0.983
19	Nc1nc(Cl)ncc1F	1.0	0	0.707	0.033	0.947
19	COc1nccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1O	1.0	0	0.823	0.078	0.955
19	COc1nc(F)c(F)nc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.95	0.088	0.93
19	COc1c2ccccN2nc2c(O)c3c(C)cccc3cc[n+]12	1.0	0	0.844	0.077	0.364
19	O=C(O)c1c(F)cccc1NS(=O)(=O)c1cccc2c1ccn2Cc1ccccc1	1.0	0	0.88	0.081	0.973
19	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1cccc(Br)c1	1.0	0	0.942	0.081	0.978
19	COc1nn(C)c2c1c(NS(=O)(=O)c1ccccc1Cl)nn2C	1.0	0	0.942	0.078	0.929
19	O=S(=O)(Nc1ncc(Cl)nc1OCc1ccccc1)c1cc(Cl)ccc1	1.0	1	0.931	0.102	0.972
19	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Br)cc1	1.0	0	0.951	0.09	0.981
19	O=C(O)c1c(Oc2ncncc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	0	0.934	0.092	0.972
19	Cc1nnc(SCc2nc(C)cc(C)n2)nc1N	1.0	0	0.957	0.049	0.933
19	CC(=O)C1=C(O)C(=O)N(c2cccc(C)c2)C1C1CCCCC1	1.0	0	0.999	0.092	0.922
19	COc1ccc(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C)c3ccccc23)cc1	1.0	0	0.638	0.064	0.984
19	O=C(O)c1ccc(N(Cc2ccccc2Cl)CC(F)F)cc1	1.0	0	0.926	0.055	0.976
19	Cc1ncc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc2ccccc23)nc1	1.0	0	0.005	0.005	0.929
19	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)s1	1.0	1	0.987	0.111	0.947
19	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	1.0	0.147	0.929
19	O=C(O)c1ccccc1Oc1c(F)cc(C(F)(F)F)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.972	0.106	0.965
19	Cc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1Cl	1.0	1	1.0	0.149	0.933
19	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1cccnc1C	1.0	0	0.754	0.054	0.954
19	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCCC1	1.0	0	1.0	0.091	0.929
19	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Br)cc1	1.0	0	0.95	0.079	0.981
19	Oc1cc(CSc2cccc(F)c2F)nc2nc(C3CCCCC3)nn12	1.0	0	0.936	0.07	0.909
19	CC(C)c1nc2ncnc(N)c2c1OS(=O)(=O)c1ccccc1C#	0.0	0	0.0	0.0	0.0
19	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1c(Cl)cccc1	1.0	0	0.74	0.056	0.97
19	O=C(NS(=O)(=O)c1ccc(F)cc1)NC1CC1	1.0	0	0.874	0.036	0.987
19	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.937	0.08	0.98
19	Cc1nn(Cc2ccc(C)cc2)c(C)c1NS(=O)(=O)c1ccc(C(C)(C)C)cc1	1.0	0	0.83	0.081	0.977
19	O=C(c1cnccc1Cl)c1cc(Cl)ccc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1	1.0	0	0.954	0.08	0.965
19	COc1c2c(NS(=O)(=O)c3ccc(Cl)s3)nn(Cc3cccc(CNC(C)=O)c3)c2ccc1Cl	1.0	0	0.746	0.053	0.929
19	O=C(NCCN=C=S)c1ccc(Oc2ccccc2)cc1	1.0	0	0.781	0.044	0.978
19	COc1nccn1CCc1ccc(Cl)c(Cl)c1NS(=O)(=O)c1cccc(Cl)c1	1.0	0	0.864	0.09	0.93
19	O=S(=O)(Nc1ncncn1)c1ccc(Cl)c(Cl)c1	1.0	0	0.955	0.065	0.971
19	Nc1nn2c(O)c(CCCCCNS(=N)(=O)c3cccc(Cl)c3)nc2nc1F	1.0	0	0.848	0.083	0.602
19	CC(=O)Nc1ccc(S(=O)(=O)NCCc2cccc(C(C)=O)c2)cc1	1.0	0	0.812	0.07	0.987
19	Cc1ncccc1Cc1c(Cl)cccc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.975	0.12	0.967
19	O=C(O)c1c(F)cccc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.947	0.096	0.983
19	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc2occc12	1.0	0	0.981	0.093	0.938
19	COCc1c(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nccc1	1.0	1	0.936	0.12	0.967
19	CN(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)c3c2NC(=O)C3=Cc2ccc(Cl)cc2)cc1	1.0	0	0.796	0.078	0.949
19	COCCOc1cc(-n2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c2cccc3OC(F)(F)F)ccc1	1.0	0	0.718	0.06	0.921
19	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1cccc(Br)c1	1.0	0	0.942	0.071	0.979
19	COc1c(NS(=O)(=O)c2ccc(Cl)s2)ncc(Cc2ccccc2)c1	1.0	0	0.865	0.065	0.969
19	C=CCN(C(=O)Nc1cc(C)ccc1C)C1=C(O)c(=O)c2ncccc21	1.0	0	0.882	0.071	0.921
19	COc1ccc2c(c1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)cnn12	0.0	0	0.0	0.0	0.0
19	Cc1nc(C)c(C2CN(C(=O)c3ncccc3)C2)c2ccccc12	1.0	1	0.855	0.109	0.964
19	O=C(O)c1ccccc1Oc1ccc(C(F)(F)F)cc1NS(=O)(=O)c1ccccc1Cl	1.0	1	0.963	0.109	0.975
19	COc1ccc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3ccc(N)cc3)cc2)cc1	1.0	0	0.722	0.056	0.985
19	Cc1cc(NS(=O)(=O)c2ccc(N3C(=O)C(=O)CC3C)c3c2ccccc3)ccc1	0.0	0	0.0	0.0	0.0
19	COc1c(C)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc1	1.0	0	0.861	0.088	0.985
19	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)c(C)c2)C1C1CCCCC1	1.0	0	0.999	0.093	0.907
19	O=C(O)c1c(Oc2cccc(F)c2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	0	0.928	0.082	0.974
19	C=CCN(C(=O)Nc1cc(C)ccc1C)C1CCN(C(=O)c2cc(C(F)(F)F)ccc2)CCO1	1.0	0	0.669	0.065	0.852
19	Cn1ncc2c1ncnc2NS(=O)(=O)c1cccc(Cl)c1	1.0	1	0.946	0.101	0.972
